"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978958","Biofeedback game design: using direct and indirect physiological control to enhance game interaction","7 ","63","672","1,412","affective computing; biofeedback; design; games; human factors; physiological input","10","Lennart Erik Nacke, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; Michael Kalyn, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; Calvin Lough, University of Saskatchewan, Saskatoon, Saskatchewan, Canada"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978960","Confessions from a grounded theory PhD: experiences and lessons learnt","3 ","27","287","707","constructivist; distributed cognition; human factors; qualitative; user interfaces","10","Dominic Furniss, University College London, London, United Kingdom; Ann Blandford, University College London, London, United Kingdom"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978961","Reflexivity in digital anthropology","8 ","26","203","533","design; human factors; measurement; rapport","10",""
"CHI","11","http://dx.doi.org/10.1145/1978942.1978962","Comparing activity theory with distributed cognition for video analysis: beyond ""kicking the tires""","1 ","26","173","499","activity theory; cognitive simulation; distributed cognition; experimentation; measurement; performance; video analysis","10","Eric P.S. Baumer, Cornell University, Ithaca, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978963","The aligned rank transform for nonparametric factorial analyses using only anova procedures","12 ","28","178","467","analysis of variance; benchmarking; design; experimentation; factorial analysis; measurement; performance","4","Jacob O. Wobbrock, University of Washington, Seattle, Washington, USA; Leah Findlater, University of Washington, Seattle, Washington, USA; Darren Gergle, Northwestern University, Chicago, Illinois, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978965","Human model evaluation in interactive supervised learning","3 ","21","181","566","algorithms; evaluation; gesture; interactive machine learning; measurement; music; user interfaces","10","Rebecca Fiebrink, Princeton University, Princeton, New Jersey, USA; Perry R. Cook, Princeton University, Princeton, New Jersey, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978966","CueT: human-guided fast and accurate network alarm triage","5 ","19","106","284","design; human factors; learning; medical information systems; triage; visualization","10","Saleema Amershi, University of Washington, Seattle, Washington, USA; Bongshin Lee, Microsoft Research, Redmond, Washington, USA; Ashish Kapoor, Microsoft Research, Redmond, Washington, USA; Ratul Mahajan, Microsoft Research, Redmond, Washington, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978967","Apolo: making sense of large network data by combining rich user interaction and machine learning","6 ","33","456","927","belief propagation; experimentation; learning; network monitoring; sensemaking","10","Duen Horng Chau, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Aniket Kittur, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Jason I. Hong, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978969","Mid-air pan-and-zoom on wall-sized displays","14 ","82","938","2,207","design; image displays; interaction styles; mid-air interaction techniques; navigation; wall-sized displays","10","Mathieu Nancel, Univ. Paris-Sud &#38; CNRS; INRIA, Orsay, France; Julie Wagner, INRIA; Univ. Paris-Sud &#38; CNRS, Orsay, France; Emmanuel Pietriga, INRIA; Univ. Paris-Sud &#38; CNRS, Orsay, France; Olivier Chapuis, Univ. Paris-Sud &#38; CNRS; INRIA, Orsay, France"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978970","Gesture select:: acquiring remote targets on large displays without pointing","2 ","38","314","907","design; human factors; input devices and strategies; large display; remote targets","10","Andrew Bragdon, Brown University, Providence, Rhode Island, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978971","User-defined motion gestures for mobile interaction","17 ","84","539","1,395","design; input devices and strategies; measurement; motion gestures; sensors","10","Jaime Ruiz, University of Waterloo, Waterloo, Ontario, Canada; Yang Li, Google Research, Mountain View, California, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978972","Gesture avatar: a technique for operating mobile user interfaces using gestures","4 ","50","510","1,288","design; gestures; input devices and strategies; measurement; portable devices; touchscreens","10","Hao L&#252;, University of Washington, Seattle, Washington, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978974","Speak little and well: recommending conversations in online social streams","9 ","31","408","956","conversation; human factors; recommender system; user preference; world wide web","10","Jilin Chen, University of Minnesota, Minneapolis, USA; Rowan Nairn, Palo Alto Research Center (PARC), Palo Alto, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978975","Twitinfo: aggregating and visualizing microblogs for event exploration","22 ","79","794","1,487","data mining; experimentation; performance; web-based interaction","10","Adam Marcus, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; Michael S. Bernstein, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; Osama Badar, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; David R. Karger, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; Samuel Madden, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978976","Tweets from Justin Bieber's heart: the dynamics of the location field in user profiles","23 ","66","634","1,090","design; human factors; location prediction; measurement; privacy; twitter; world wide web","10","Brent Hecht, Northwestern University, Evanston, Illinois, USA; Lichan Hong, Palo Alto Research Center (PARC), Palo Alto, California, USA; Bongwon Suh, Palo Alto Research Center (PARC), Palo Alto, California, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978977","An open, social microcalender for the enterprise: timely?","4 ","29","401","666","design; gcs; measurement; social software; web-based interaction","10","Werner Geyer, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; Casey Dugan, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; Beth Brownholtz, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; Mikhil Masli, University of Minnesota, Minneapolis, Minnesota, USA; Elizabeth Daly, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978979","Pleasure is your birthright: digitally enabled designer sex toys as a case of third-wave HCI","11 ","55","404","1,095","activism; design; health; human sexuality; user interfaces","10","Jeffrey Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978980","Designing a phone broadcasting system for urban sex workers in India","2 ","18","177","438","hci4d; india; urban sex workers","10","Nithya Sambasivan, University of California, Irvine, Irvine, California, USA; Julie Weber, Microsoft Research India, Bangalore, India"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978981","Bodily orientations around mobiles: lessons learnt in vanuatu","3 ","14","105","371","embodiment; experience","10","Pedro Ferreira, Stockholm University, Stockholm, Sweden"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978983","We want more: human-computer collaboration in mobile social video remixing of music concerts","6 ","17","133","385","automation; mobile; social","10","Sami Vihavainen, Helsinki Institute for Information Technology &#38; Aalto University, Espoo, Finland; Sujeet Mate, Nokia Research Center, Tampere, Finland; Lassi Sepp&#228;l&#228;, Helsinki Institute for Information Technology &#38; Aalto University, Espoo, Finland; Francesco Cricri, Tampere University of Technology, Tampere, Finland"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978984","Knowing funny: genre perception and categorization in social video sharing","2 ","21","132","328","categorization; genre; naive bayes; survey; youtube","10","Jude Yew, University of Michigan, Ann Arbor, Michigan, USA; David A. Shamma, Yahoo! Research, Santa Clara, California, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978985","Real-time nonverbal opinion sharing through mobile phones during sports events","0 ","24","184","487","mobile phone; social tv","4","Alireza Sahami Shirazi, University Duisburg-Essen &#38; University of Stuttgart, Essen, Germany; Michael Rohs, Ludwig-Maximilians-Universit&#228;t &#38; Technische Universit&#228;t Berlin, Stuttgart-Munich, Germany; Robert Schleicher, Technische Universit&#228;t Berlin, Berlin, Germany; Sven Kratz, Ludwig-Maximilians-Universit&#228;t &#38; Technische Universit&#228;t Berlin, Munich, Germany; Alexander M&#252;ller, University of Duisburg Essen, Essen, Germany"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978986","Are we in sync?: synchronization requirements for watching online video together.","2 ","15","112","339","entertainment; social tv","4","David Geerts, K.U. Leuven IBBT, Leuven, Belgium; Ishan Vaishnavi, CWI, Amsterdam, Netherlands; Rufael Mekuria, TNO, Delft, Netherlands; Oskar van Deventer, TNO, Delft, Netherlands"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978988","Designing for peer involvement in weight management","7 ","21","190","518","behavioral change; health; physical activity; social networks; weight","10","Julie Maitland, National Research Council of Canada, Fredericton, New Brunswick, Canada"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978989","Mining behavioral economics to design persuasive technology for healthy choices","3 ","32","253","626","asymmetric dominance; choice; health technology; persuasive technology; snacking","10","Min Kyung Lee, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Sara Kiesler, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978990","Means based adaptive persuasive systems","4 ","15","122","332","adaptive systems; online commerce; recommender systems","10","Maurits Kaptein, Eindhoven Universtiy Of Technology / Philips Research., Eindhoven, Netherlands; Steven Duplinsky, Accenture Technology, San Francisco, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978991","Side effects and ""gateway"" tools: advocating a broader look at evaluating persuasive systems","0 ","20","128","316","e-health interventions; wii fit","4","Victoria Schwanda, Cornell University, Ithaca, New York, USA; Steven Ibara, Cornell University, Ithaca, New York, USA; Lindsay Reynolds, Cornell University, Ithaca, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978992","I will do it, but i don't like it: user reactions to preference-inconsistent recommendations","3 ","19","125","374","confirmation bias; recommendations","4",""
"CHI","11","http://dx.doi.org/10.1145/1978942.1978994","Embodiment in brain-computer interaction","1 ","27","188","585","brain-computer interaction; gaming","10","Kenton O'Hara, Microsoft Research, Cambridge, United Kingdom; Abigail Sellen, Microsoft Research, Cambridge, United Kingdom"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978995","Now where was I?: physiologically-triggered bookmarking","2 ","15","116","318","galvanic skin response; interruption; physiological signals","10","Matthew K.X.J. Pan, The University of British Columbia, Vancouver, British Columbia, Canada; Jih-Shiang Chang, The University of British Columbia, Vancouver, British Columbia, Canada; Gokhan H. Himmetoglu, The University of British Columbia, Vancouver, British Columbia, Canada; AJung Moon, The University of British Columbia, Vancouver, British Columbia, Canada; Thomas W. Hazelton, The University of British Columbia, Vancouver, British Columbia, Canada; Karon E. MacLean, The University of British Columbia, Vancouver, British Columbia, Canada"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978996","This is your brain on interfaces: enhancing usability testing with functional near-infrared spectroscopy","2 ","21","142","414","brain; functional near infrared spectroscopy; workload","10","Leanne M. Hirshfield, Hamilton College, Clinton, New York, USA; Rebecca Gulotta, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Stuart Hirshfield, Hamilton College, Clinton, New York, USA; Sam Hincks, Hamilton College, Clinton, New York, USA; Matthew Russell, Hamilton College, Clinton, New York, USA; Rachel Ward, Hamilton College, Clinton, New York, USA; Tom Williams, Hamilton College, Clinton, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978997","Sensing cognitive multitasking for a brain-based adaptive user interface","2 ","25","206","545","brain computer interface; human-robot interaction; multitasking","10","Erin Treacy Solovey, Tufts University, Medford, Massachusetts, USA; Francine Lalooses, Tufts University, Medford, Massachusetts, USA; Krysta Chauncey, Tufts University, Medford, Massachusetts, USA; Douglas Weaver, Tufts University, Medford, Massachusetts, USA; Margarita Parasi, Tufts University, Medford, Massachusetts, USA; Matthias Scheutz, Tufts University, Medford, Massachusetts, USA; Angelo Sassaroli, Tufts University, Medford, Massachusetts, USA; Sergio Fantini, Tufts University, Medford, Massachusetts, USA; Paul Schermerhorn, Indiana University, Bloomington, Indiana, USA; Audrey Girouard, Queen's University, Kingston, Ontario, Canada"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978999","RemoteTouch: touch-screen-like interaction in the tv viewing environment","5 ","35","362","1,162","hover-tracking touchpad; tv remote control","10","Sangwon Choi, KAIST, Daejeon, South Korea; Jaehyun Han, KAIST, Daejeon, South Korea; Geehyuk Lee, KAIST, Daejeon, South Korea; Narae Lee, KAIST, Daejeon, South Korea"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979000","Experimental analysis of touch-screen gesture designs in mobile environments","8 ","64","486","1,213","evaluation; mobile phones; touch","10","Andrew Bragdon, Brown University, Providence, Rhode Island, USA; Eugene Nelson, Brown University, Providence, Rhode Island, USA; Yang Li, Google Research, Mountain View, California, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979001","Usable gestures for blind people: understanding preference and performance","16 ","75","542","1,237","accessibility; gesture recognition; touch screens","10","Shaun K. Kane, University of Washington, Seattle, Washington, USA; Jacob O. Wobbrock, University of Washington, Seattle, Washington, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979003","Fit4life: the design of a persuasive technology promoting healthy behavior and ideal weight","12 ","68","458","833","critical design; social implications","10","Stephen Purpura, Cornell University, Ithaca, New York, USA; Victoria Schwanda, Cornell University, Ithaca, New York, USA; Kaiton Williams, Cornell University, Ithaca, New York, USA; William Stubler, Cornell University, Ithaca, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979004","Many bills: engaging citizens through visualizations of congressional legislation","0 ","32","183","524","government; information visualization; text classification","10","Yannick Assogba, IBM, Cambridge, Massachusetts, USA; Irene Ros, IBM, Cambridge, Massachusetts, USA; Joan DiMicco, IBM, Cambridge, Massachusetts, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979005","HCI for peace: a call for constructive action","3 ","24","133","320","causes of conflict; empathy; research agenda; technology","10","Juan Pablo Hourcade, University of Iowa, Iowa City, Iowa, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979006","Evaluating a pattern-based visual support approach for humanitarian landmine clearance","1 ","15","91","202","decision support; humanitarian landmine clearance","10","Lahiru G. Jayatilaka, Harvard University, Cambridge, Massachusetts, USA; Luca F. Bertuccelli, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; James Staszewski, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979008","Hang on a sec!: effects of proactive mediation of phone conversations while driving","2 ","23","148","382","attention; context-sensitive systems","10","Shamsi T. Iqbal, Microsoft Research, Redmond, Washington, USA; Eric Horvitz, Microsoft Research, Redmond, Washington, USA; Yun-Cheng Ju, Microsoft Research, Redmond, Washington, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979009","Fast or safe?: how performance objectives determine modality output choices while interacting on the move","2 ","17","226","392","audio interface; multitasking; strategy selection","10","Duncan P. Brumby, University College London, London, United Kingdom; Samantha C.E. Davies, University College London, London, United Kingdom; Christian P. Janssen, University College London, London, United Kingdom"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979010","Gestural interaction on the steering wheel: reducing the visual demand","9 ","50","278","636","automotive user interfaces; gestural input; user-defined gestures","10","Tanja D&#246;ring, University of Duisburg-Essen, Essen, Germany; Dagmar Kern, University of Duisburg-Essen, Essen, Germany; Paul Marshall, University of Warwick, Coventry, United Kingdom; Max Pfeiffer, University of Duisburg-Essen, Essen, Germany; Johannes Sch&#246;ning, German Research Center for Artificial Intelligence Saarbr&#252;cken, Saarbr&#252;cken, Germany; Volker Gruhn, University of Duisburg-Essen, Essen, Germany"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979011","Usability of car dashboard displays for elder drivers","2 ","39","246","559","automotive ui; dashboard display; eye tracking; senior drivers","10","SeungJun Kim, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; Anind K. Dey, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979013","Synchronous interaction among hundreds: an evaluation of a conference in an avatar-based virtual environment","1 ","19","275","707","cmc; cve; spatialized audio; virtual conference","10","Thomas Erickson, IBM T.J. Watson Research Center, Hawthorne, New York, USA; N. Sadat Shami, IBM T.J. Watson Research Center, Hawthorne, New York, USA; Wendy A. Kellogg, IBM T.J. Watson Research Center, Hawthorne, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979014","What did i miss?: in-meeting review using multimodal accelerated instant replay (air) conferencing","1 ","13","88","267","audio; dvr; review; telepresence; video","10","Sasa Junuzovic, Microsoft Research, Redmond, Washington, USA; Kori Inkpen, Microsoft Research, Redmond, Washington, USA; Rajesh Hegde, Microsoft Research, Redmond, Washington, USA; Zhengyou Zhang, Microsoft Research, Redmond, Washington, USA; John Tang, Microsoft Research, Mountain View, California, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979016","MOGCLASS: evaluation of a collaborative system of mobile devices for classroom music education of young children","3 ","31","596","1,016","children; mobile devices; musical instruments","10","Yinsheng Zhou, National University of Singapore, Singapore, Singapore; Graham Percival, National University of Singapore, Singapore, Singapore; Xinxi Wang, National University of Singapore, Singapore, Singapore; Ye Wang, National University of Singapore, Singapore, Singapore"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979017","Buzzing to play: lessons learned from an in the wild study of real-time vibrotactile feedback","7 ","20","212","400","children; motion capture; vibrotactile feedback","10","Janet van der Linden, The Open University, Milton Keynes, United Kingdom; Rose Johnson, The Open University, Milton Keynes, United Kingdom; Jon Bird, The Open University, Milton Keynes, United Kingdom; Yvonne Rogers, The Open University, Milton Keynes, United Kingdom"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979018","PossessedHand: techniques for controlling human hands using electrical muscles stimuli","3 ","22","412","735","electric stimulation; fes; musical performance","10","Emi Tamaki, The University of Tokyo, Tokyo, Japan; Takashi Miyaki, The University of Tokyo, Tokyo, Japan"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979019","Design interventions for open-air museums: applying and extending the principles of 'assembly'","1 ","21","496","675","assemblies; museums","4","Marc McLoughlin, University of Limerick, Limerick, Ireland"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979020","MoBoogie: creative expression through whole body musical interaction","4 ","29","537","786","creative expression; music","4","Megan K. Halpern, Cornell University, Ithaca, New York, USA; Jakob Tholander, Stockholm University, Stockholm, Kista, Sweden; Max Evjen, Johns Hopkins University, Washington, DC, USA; Stuart Davis, Cornell University, Ithaca, New York, USA; Andrew Ehrlich, Cornell University, Ithaca, New York, USA; Kyle Schustak, Cornell University, Ithaca, New York, USA; Eric P.S. Baumer, Cornell University, ithaca, New York, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979022","Life ""modes"" in social media","7 ","49","539","1,101","boundaries; facebook; identity; privacy; social media; transitions","10","Fatih Kursat Ozenc, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979023","Social capital on facebook: differentiating uses and users","10 ","151","954","1,720","computer-mediated communication; social capital; social skills","10","Moira Burke, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979024","Farmer's tale: a facebook game to promote volunteerism","2 ","19","391","766","persuasive games; volunteerism","4","Don Sim Jianqiang, National University of Singapore, Singapore, Singapore; Xiaojuan Ma, National University of Singapore, Singapore, Singapore; Shengdong Zhao, National University of Singapore, Singapore, Singapore; Jing Ting Khoo, National University of Singapore, Singapore, Singapore; Swee Ling Bay, National University of Singapore, Singapore, Singapore"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979025","Identifying social capital in the facebook interface","1 ","34","217","565","behavioral modeling; privacy; social network sites","4","Christian Yoder, University of North Carolina at Chapel Hill, Chapel Hill, N. Carolina, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979027","Competing online viewpoints and models of chronic illness","0 ","18","124","317","community; interviews; social media","10","Jennifer Mankoff, Carnegie Mellon, Pittsburgh, Pennsylvania, USA; Kateryna Kuksenok, University of Washington, Seattle, Washington, USA; Sara Kiesler, Carnegie Mellon, Pittsburgh, Pennsylvania, USA; Jennifer A. Rode, Drexel University, Philadelphia, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979028","Using interface cues in online health community boards to change impressions and encourage user contribution","1 ","20","183","485","authority cues; health community boards; sense of agency; user contribution","10","Hyang-Sook Kim, The Pennsylvania State University, University Park, Pennsylvania, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979029","ACES: promoting empathy towards aphasia through language distortion emulation software","4 ","12","74","191","aphasia; disabilities; emulation software; speech","10","Joshua Hailpern, University of Illinois at Urbana Champaign, Urbana Champaign, Illinois, USA; Marina Danilevsky, University of Illinois at Urbana Champaign, Urbana Champaign, Illinois, USA; Andrew Harris, University of Illinois at Urbana Champaign, Urbana Champaign, Illinois, USA; Karrie Karahalios, University of Illinois at Urbana Champaign, Urbana Champaign, Illinois, USA; Gary Dell, University of Illinois at Urbana Champaign, Urbana Champaign, Illinois, USA"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979030","Cueing for drooling in Parkinson's disease","2 ","14","101","235","drooling; participatory design","4","Roisin McNaney, Newcastle University, Newcastle Upon Tyne, United Kingdom; Stephen Lindsay, Newcastle University, Newcastle Upon Tyne, United Kingdom; Karim Ladha, Newcastle University, Newcastle Upon Tyne, United Kingdom; Cassim Ladha, Newcastle University, Newcastle Upon Tyne, United Kingdom; Guy Schofield, Newcastle University, Newcastle Upon Tyne, United Kingdom; Thomas Ploetz, Newcastle University, Newcastle Upon Tyne, United Kingdom; Nils Hammerla, Newcastle UNiversity, Newcastle Upon Tyne, United Kingdom; Daniel Jackson, Newcastle University, Newcastle Upon Tyne, United Kingdom; Richard Walker, Newcastle UNiversity, Newcastle Upon Tyne, United Kingdom; Nick Miller, Newcastle University, Newcastle Upon Tyne, United Kingdom"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979031","Evaluating swabbing: a touchscreen input method for elderly users with tremor","2 ","17","126","355","accuracy; input methods; swabbing; touchscreen","4","Chat Wacharamanotham, RWTH Aachen University, Aachen, Germany; Jan Hurtmanns, RWTH Aachen University, Aachen, Germany; Alexander Mertens, RWTH Aachen University, Aachen, Germany; Martin Kronenbuerger, RWTH Aachen University, Aachen, Germany; Christopher Schlick, RWTH Aachen University, Aachen, Germany"
"CHI","11","http://dx.doi.org/10.1145/1978942.1979033","Direct manipulation through surrogate objects","1 ","23","165","483","design; instrumental interaction","10","Bum chul Kwon, Purdue University, West Lafayette, Indiana, USA; Waqas Javed, Purdue University, West Lafayette, Indiana, USA; Niklas Elmqvist, Purdue University, West Lafayette, Indiana, USA"
