"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753351","I don't mind being logged, but want to remain in control: a field study of mobile activity and context logging","5 ","23","132","821","context; human factors; miscellaneous; user experience","10","Tuula K&#228;rkk&#228;inen, Tampere University of Technology, Tampere, Finland; Tuomas Vaittinen, Nokia Research Center, Helsinki, Finland"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753353","Catalyzing social support for breast cancer patients","7 ","12","75","435","design; health consumers; participatory design","10","Meredith M. Skeels, University of Washington, Seattle, WA, USA; Kenton T. Unruh, University of Washington, Seattle, WA, USA; Christopher Powell, University of Washington, Seattle, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753354","Transforming clinic environments into information workspaces for patients","3 ","15","94","445","collaboration; design; medical informatics; personal health informatics","10","Kenton T. Unruh, University of Washington, Seattle, WA, USA; Meredith Skeels, University of Washington, Seattle, WA, USA; Andrea Civan-Hartzler, University of Washington, Seattle, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753355","Blowing in the wind: unanchored patient information work during cancer care","4 ","11","94","413","design; medical information systems; personal health informatics; user study","10","Predrag Klasnja, University of Washington, Seattle, WA, USA; Andrea Civan Hartzler, University of Washington, Seattle, WA, USA; Kent T. Unruh, University of Washington, Seattle, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753357","Crowdsourcing graphical perception: using mechanical turk to assess visualization design","31 ","50","450","1,564","crowdsourcing; evaluation/methodology; experimentation; human factors; mechanical turk","10","Jeffrey Heer, Stanford University, Stanford, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753358","ManyNets: an interface for multiple network analysis and visualization","7 ","21","334","1,147","experimentation; graphical user interface; information visualization; network analysis; theory","10","Manuel Freire, University of Maryland, College Park, MD, USA; Catherine Plaisant, University of Maryland, College Park, MD, USA; Ben Shneiderman, University of Maryland, College Park, MD, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753359","A comparative evaluation on tree visualization methods for hierarchical structures with large fan-outs","1 ","21","135","678","browsing; evaluation; human factors; multi-column layout; topology","10","Hyunjoo Song, Seoul National University, Seoul, South Korea; Bohyoung Kim, Seoul National University, Seoul, South Korea; Bongshin Lee, Microsoft Research, Redmond, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753361","The rogue in the lovely black dress: intimacy in world of warcraft","11 ","20","202","2,197","design; intimacy; miscellaneous; sociability; world of warcraft","10","Tyler Pace, Indiana University, Bloomington, IN, USA; Shaowen Bardzell, Indiana University, Bloomington, IN, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753362","Physical activity motivating games: virtual rewards for real activity","11 ","36","214","1,112","behavioural change; experimentation; games; interaction styles; physical activity; user study.","10","Shlomo Berkovsky, CSIRO, Hobart, Australia; Mac Coombe, CSIRO, Hobart, Australia; Jill Freyne, CSIRO, Hobart, Australia; Dipak Bhandari, CSIRO, Hobart, Australia"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753363","Understanding and evaluating cooperative games","11 ","28","227","951","cooperative game design; design; game design; testing","10","Magy Seif El-Nasr, Simon Fraser University, Vancouver, BC, Canada; Bardia Aghabeigi, Simon Fraser University, Vancouver, BC, Canada; David Milam, Simon Fraser University, Vancouver, BC, Canada; Mona Erfani, Simon Fraser University, Vancouver, BC, Canada"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753365","Occlusion-aware interfaces","15 ","23","217","1,504","hand; image processing; occlusion","10","Daniel Vogel, University of Toronto, Toronto, ON, Canada"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753366","High-precision magnification lenses","7 ","15","300","1,122","design; human factors; navigation; selection","10","Caroline Appert, LRI (Universit&#233; Paris-Sud &#38; CNRS), Orsay, France; Olivier Chapuis, LRI (Universit&#233; Paris-Sud &#38; CNRS), Orsay, France"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753367","Quasi-qwerty soft keyboard optimization","10 ","15","124","647","human factors; optimization; soft keyboard","4","Xiaojun Bi, University of Toronto, Toronto, ON, Canada; Barton A. Smith, IBM Research - Almaden, San Jose, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753369","An unobtrusive behavioral model of ""gross national happiness""","12 ","37","269","1,129","emotion; gross national happiness; miscellaneous; quantitative methods; theory","4",""
"CHI","10","http://dx.doi.org/10.1145/1753326.1753370","The tower of Babel meets web 2.0: user-generated content and its applications in a multilingual context","8 ","21","105","486","collaborative computing; explicit semantic analysis; hyperlingual; language; semantic relatedness","10","Brent Hecht, Northwestern University, Evanston, IL, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753371","Indexicality of language and the art of creating treasures","0 ","11","55","246","context; geocache; human factors; language; linguistics; miscellaneous","4",""
"CHI","10","http://dx.doi.org/10.1145/1753326.1753373","Why pay?: exploring how financial incentives are used for question &#38; answer","4 ","10","80","360","experimentation; pay-for-answer; question and answer; web-based interaction","10","Gary Hsieh, Carnegie Mellon University, Pittsburgh, PA, USA; Robert E. Kraut, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753374","Hidden markets: UI design for a P2P backup application","5 ","11","64","313","design; economics; experimentation; market design; ui design","10","Sven Seuken, Harvard University, Cambridge, MA, USA; Kamal Jain, Microsoft Research, Redmond, WA, USA; Desney S. Tan, Microsoft Research, Redmond, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753375","Re-examining price as a predictor of answer quality in an online q&#38;a site","2 ","11","75","313","design; experimentation; information exchange; knowledge market; online community","4","Grace YoungJoo Jeon, University of Michigan, Ann Arbor, MI, USA; Yong-Mi Kim, University of Michigan, Ann Arbor, MI, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753376","Why users of yahoo!: answers do not answer questions","3 ","15","91","553","community; miscellaneous; q&#38;a","4","David Dearman, University of Toronto, Toronto, ON, Canada"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753378","Crosstrainer: testing the use of multimodal interfaces in situ","5 ","11","73","676","audio feedback; crossmodal interaction; experimentation; human factors; multimodal interaction","10","Eve Hoggan, University of Glasgow, Glasgow, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753379","Newport: enabling sharing during mobile calls","2 ","14","96","588","collaboration; computer-supported cooperative work; desktop sharing; human factors; interaction styles; sharing","10","Junius A. Gunaratne, University of California, Irvine, Irvine, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753380","Attractive phones don't have to work better: independent effects of attractiveness, effectiveness, and efficiency on perceived usability","4 ","25","179","1,083","aesthetics; benchmarking; experimentation; mobile phone; sus","10","Jeffrey M. Quinn, Sprint Nextel, Overland Park, KS, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753382","Using reinforcement to strengthen users' secure behaviors","3 ","12","81","413","audited dialogs; human factors; operant conditioning; security; security-reinforcing application; user interfaces; vicarious learning","10","Ricardo Mark Villamar&#237;n-Salom&#243;n, University of Pittsburgh, Pittsburgh, PA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753383","Who falls for phish?: a demographic analysis of phishing susceptibility and effectiveness of interventions","6 ","35","219","761","experimentation; human factors; mechanical turk; psychology; security; software psychology; user behavior","10","Steve Sheng, Carnegie Mellon University, Pittsburgh, PA, USA; Mandy Holbrook, Carnegie Mellon University, Pittsburgh, PA, USA; Ponnurangam Kumaraguru, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753384","The true cost of unusable password policies: password use in the wild","14 ","37","282","1,062","authentication; miscellaneous; passwords; usable security","10","Philip G. Inglesant, University College London, London, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753386","Exploiting knowledge-in-the-head and knowledge-in-the-social-web: effects of domain expertise on exploratory search in individual and social search environments","3 ","14","98","480","domain expertise; human factors; search behavior; user issues","10","Ruogu Kang, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Wai-Tat Fu, University of Illinois at Urbana-Champaign, Urbana, IL, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753387","Interactive effects of age and interface differences on search strategies and performance","4 ","14","89","503","age differences; experimentation; interface affordance; problem solving, control methods, and search; user interfaces","10","Jessie Chin, University of Illinois at Urbana Champaign, Urbana, IL, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753388","Children's roles using keyword search interfaces at home","16 ","17","140","624","children; internet; search; search process; typing","10","Allison Druin, University of Maryland, College Park, MD, USA; Elizabeth Foss, University of Maryland, College Park, MD, USA; Hilary Hutchinson, Google, Inc., Mountain View, CA, USA; Evan Golub, University of Maryland, College Park, MD, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753390","The infrastructure problem in HCI","6 ","18","418","1,025","design; human-centered design; miscellaneous","10","W. Keith Edwards, Georgia Institute of Technology, Atlanta, GA, USA; Mark W. Newman, University of Michigan, Ann Arbor, MI, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753392","BuzzWear: alert perception in wearable tactile displays on the wrist","6 ","25","393","932","attention; haptic i/o; performance; wearable computing","10","Seungyon ""Claire"" Lee, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753393","i*CATch: a scalable plug-n-play wearable computing framework for novices and children","3 ","20","388","958","computational textiles; e-textiles; general; i*catch; real-time and embedded systems; wearable computing","10","Grace Ngai, Hong Kong Polytechnic University, Kowloon, Hong Kong; Stephen C.F. Chan, Hong Kong Polytechnic University, Kowloon, Hong Kong; Vincent T.Y. Ng, Hong Kong Polytechnic University, Kowloon, Hong Kong; Joey C.Y. Cheung, Hong Kong Polytechnic University, Kowloon, Hong Kong; Sam S.S. Choy, Hong Kong Polytechnic University, Kowloon, Hong Kong; Winnie W.Y. Lau, Hong Kong Polytechnic University, Kowloon, Hong Kong"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753394","Skinput: appropriating the body as an input surface","54 ","46","710","2,591","audio interfaces; buttons; finger input; human factors; on-body interaction","10","Chris Harrison, Carnegie Mellon University, Pittsburgh, PA, USA; Desney Tan, Microsoft Research, Redmond, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753396","Hand in hand with the material: designing for suppleness","4 ","14","101","445","computer material; design; friends; movement interaction; sensor node","10","Petra Sundstr&#246;m, Mobile Life @ Stockholm University, Kista, Sweden"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753397","The Case of the Disappearing Ox: Seeing Through Digital Images to an Analysis of Ancient Texts","3 ","9","87","457","cscw; ethnomethodology; requirements engineering; usability.","10","Grace de la Flor, University of Oxford, Oxford, United Kingdom; Paul Luff, King's College, London, United Kingdom; Marina Jirotka, University of Oxford, Oxford, United Kingdom; John Pybus, University of Oxford, Oxford, United Kingdom; Ruth Kirkham, University of Oxford, Oxford, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753398","The implications of improvisational acting and role-playing on design methodologies","2 ","9","88","424","design; improvisation; performance; theatre","10","Ben Medler, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753400","d.note: revising user interfaces through change tracking, annotations, and alternatives","1 ","10","278","794","annotation; human factors; prototyping; revision; user interfaces","10","Bj&#246;rn Hartmann, University of California, Berkeley, Berkeley, CA, USA; Sean Follmer, Stanford University, Stanford, CA, USA; Antonio Ricciardi, Stanford University, Stanford, CA, USA; Timothy Cardenas, Stanford University, Stanford, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753401","FrameWire: a tool for automatically extracting interaction logic from paper prototyping tests","1 ","20","302","810","design; paper prototyping; prototyping","10","Yang Li, University of Washington, Seattle, WA, USA; Xiang Cao, Microsoft Research Cambridge, Cambridge, United Kingdom; Katherine Everitt, University of Washington, Seattle, WA, USA; Morgan Dixon, University of Washington, Seattle, WA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753402","Example-centric programming: integrating web search into the development environment","25 ","26","179","746","design; human factors","10","Joel Brandt, Adobe Systems, San Francisco, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753404","Timeline collaboration","5 ","11","105","494","collaboration; experimentation; interaction styles; timeline interaction","10","Morten Boh&#248;j, Aarhus University, Aarhus, Denmark; Nikolaj Gandrup Borchorst, Aarhus University, Aarhus, Denmark; Niels Olof Bouvin, Aarhus University, Aarhus, Denmark; Susanne B&#248;dker, Aarhus University, Aarhus, Denmark"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753405","Informal interactions in nonprofit networks","4 ","12","53","267","human factors; interorganizational information systems; organizational networks","4","Jennifer Stoll, Georgia Institute of Technology, Atlanta, GA, USA; W. Keith Edwards, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753406","Managing nomadic knowledge: a case study of the European social forum","4 ","11","67","296","community informatics; ethnographic case study; knowledge management; management","10","Saqib Saeed, University of Siegen, Siegen, Germany; Volkmar Pipek, University of Siegen, Siegen, Germany; Markus Rohde, University of Siegen, Siegen, Germany"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753408","Eliza meets the wizard-of-oz: blending machine and human control of embodied characters","3 ","15","84","393","artificial intelligence; embodied characters; interactive drama; wizard-of-oz methods","10","Steven P. Dow, Stanford University, Palo Alto, CA, USA; Manish Mehta, Georgia Institute of Technology, Atlanta, GA, USA; Blair MacIntyre, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753409","A stage-based model of personal informatics systems","30 ","43","326","805","barriers; design; miscellaneous; personal informatics","10","Ian Li, Carnegie Mellon University, Pittsburgh, PA, USA; Anind Dey, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753410","Deception and magic in collaborative interaction","3 ","18","81","461","ambiguity; design; interaction; miscellaneous; performance; trajectories","10","Joe Marshall, University of Nottingham, Nottingham, United Kingdom; Steve Benford, University of Nottingham, Nottingham, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753412","FingerCloud: uncertainty and autonomy handover incapacitive sensing","3 ","11","96","492","capacitive sensing; human factors; particle filters; uncertainty","4","Simon Rogers, University of Glasgow, Glasgow, United Kingdom; John Williamson, University of Glasgow, Glasgow, United Kingdom; Craig Stewart, University of Glasgow, Glasgow, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753413","The generalized perceived input point model and how to double touch accuracy by extracting fingerprints","39 ","36","298","901","6dof; experimentation; human factors; input devices and strategies; measurement; performance; precision; theory; touch pad","10","Christian Holz, Hasso Plattner Institute, Potsdam, Germany"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753414","Finger-count &#38; radial-stroke shortcuts: 2 techniques for augmenting linear menus on multi-touch surfaces","9 ","13","320","1,079","evaluation/methodology; human factors; menu techniques; multi-touch","4","Gilles Bailly, Telecom-Paristech, paris, France; Eric Lecolinet, Telecom-ParisTech, paris, France"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753415","Speech dasher: fast writing using speech and gaze","5 ","10","247","700","experimentation; human factors; performance; voice i/o","4","Keith Vertanen, University of Cambridge, Cambridge, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753417","NiCEBook: supporting natural note taking","13 ","17","268","1,052","design; digital pen; note-taking; performance; tagging","10","Peter Brandl, Upper Austria University of Applied Sciences, Hagenberg, Austria; Christoph Richter, Upper Austria University of Applied Sciences, Hagenberg, Austria"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753418","The NiCE Discussion Room: Integrating Paper and Digital Media to Support Co-Located Group Meetings","11 ","18","364","1,114","co-located collaboration; design; digital meeting room; human factors; multi-user input","10","Michael Haller, Upper Austria University of Applied Sciences, Hagenberg, Austria; Jakob Leitner, Upper Austria University of Applied Sciences, Hagenberg, Austria; Thomas Seifried, Upper Austria University of Applied Sciences, Hagenberg, Austria; James R. Wallace, University of Waterloo, Waterloo, ON, Canada; Stacey D. Scott, University of Waterloo, Waterloo, ON, Canada; Christoph Richter, Upper Austria University of Applied Sciences, Hagenberg, Austria; Peter Brandl, Upper Austria University of Applied Sciences, Hagenberg, Austria; Adam Gokcezade, Upper Austria University of Applied Sciences, Hagenberg, Austria"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753419","Weightless walls and the future office","2 ","16","87","542","active noise control; human factors; office design; synthetic space","10",""
"CHI","10","http://dx.doi.org/10.1145/1753326.1753421","Access Control for Home Data Sharing: Attitudes, Needs and Practices","14 ","15","108","546","access control; file organization; human factors; security","10","Michelle L. Mazurek, Carnegie Mellon University, Pittsburgh, PA, USA; J. P. Arsenault, Carnegie Mellon University, Pittsburgh, PA, USA; Joanna Bresee, Carnegie Mellon University, Pittsburgh, PA, USA; Nitin Gupta, Carnegie Mellon University, Pittsburgh, PA, USA; Iulia Ion, ETH Zurich, Zurich, Switzerland; Christina Johns, Carnegie Mellon University, Pittsburgh, PA, USA; Daniel Lee, Carnegie Mellon University, Pittsburgh, PA, USA; Yuan Liang, Carnegie Mellon University, Pittsburgh, PA, USA; Jenny Olsen, Carnegie Mellon University, Pittsburgh, PA, USA; Brandon Salmon, Carnegie Mellon University, Pittsburgh, PA, USA; Richard Shay, Carnegie Mellon University, Pittsburgh, PA, USA; Kami Vaniea, Carnegie Mellon University, Pittsburgh, PA, USA; Lujo Bauer, Carnegie Mellon University, Pittsburgh, PA, USA; Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA, USA; Gregory R. Ganger, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753422","Sharing conversation and sharing life: video conferencing in the home","13 ","23","137","703","computer-supported cooperative work; domestic; human factors; video conferencing","4","Tejinder K. Judge, Virginia Tech, Blacksburg, VA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753423","Who's hogging the bandwidth: the consequences of revealing the invisible in the home","10 ","17","109","486","bandwidth monitoring; home networks; miscellaneous","10","Marshini Chetty, Georgia Institute of Technology, Atlanta, GA, USA; Richard Banks, Microsoft Research Cambridge, Cambridge, United Kingdom; Richard Harper, Microsoft Research Cambridge, Cambridge, United Kingdom; Tim Regan, Microsoft Research Cambridge, Cambridge, United Kingdom; Abigail Sellen, Microsoft Research Cambridge, Cambridge, United Kingdom; Christos Gkantsidis, Microsoft Research Cambridge, Cambridge, United Kingdom; Thomas Karagiannis, Microsoft Research Cambridge, Cambridge, United Kingdom"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753424","Investigating narrative in mobile games for seniors","3 ","19","91","561","design; enjoyment; general; narrative structure","4","Sharon Lynn Chu Yew Yee, National University of Singapore, Singapore, Singapore; Henry Been-Lirn Duh, National University of Singapore, Singapore, Singapore"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753426","A study of tabbed browsing among mozilla firefox users","5 ","17","110","523","human factors; navigation; tabs; web browser interfaces; www","10","Patrick Dubroy, University of Toronto, Toronto, ON, Canada"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753427","Using text animated transitions to support navigation in document histories","6 ","21","296","761","animated transitions; design; human factors; text editing","10","Fanny Chevalier, Microsoft-INRIA joint center, Orsay, France; Pierre Dragicevic, Ecole Centrale Paris, Paris, France"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753428","Dynamic query interface for spatial proximity query with degree-of-interest varied by distance to query point","1 ","12","88","387","degree-of-interest; dynamic query interface; interaction styles; tab interface","10","Myoungsu Cho, Seoul National University, Seoul, South Korea; Bohyoung Kim, Seoul National University, Seoul, South Korea; Dong Kyun Jeong, Samsung Advanced Institute of Technology, Yongin, South Korea; Yeong-Gil Shin, Seoul National University, Seoul, South Korea"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753430","Learning on the job: characterizing the programming knowledge and learning strategies of web designers","7 ","17","105","389","computer science education; informal learning; training, help, and documentation","10","Brian Dorn, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753431","A strategy-centric approach to the design of end-user debugging tools","6 ","10","71","273","debugging strategies; design; human factors; testing and debugging","10","Valentina I. Grigoreanu, Microsoft Corporation and Oregon State University, Redmond, WA, USA; Margaret M. Burnett, Oregon State University, Corvallis, OR, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753432","Here's what i did: sharing and reusing web activity with ActionShot","9 ","10","86","357","actionshot; coscripter; graphical user interfaces; reuse; social networking","10","Ian Li, Carnegie Mellon University, Pittsburgh, PA, USA; Jeffrey Nichols, IBM Research - Almaden, San Jose, CA, USA; Tessa Lau, IBM Research - Almaden, San Jose, CA, USA; Clemens Drews, IBM Research - Almaden, San Jose, CA, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753434","Avaaj Otalo: a field study of an interactive voice forum for small farmers in rural India","42 ","27","163","607","design; human factors; india; voice forum; voice user interface","10","Neil Patel, Stanford University, Stanford, CA, USA; Deepti Chittamuru, UC Berkeley, Berkeley, CA, USA; Anupam Jain, IBM India Research Laboratory, New Delhi, India"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753435","An exploratory study of unsupervised mobile learning in rural India","7 ","35","194","804","cellphone; developing countries; india; miscellaneous; out-of-school learning","10","Anuj Kumar, Carnegie Mellon University, Pittsburgh, USA; Anuj Tewari, University of California, Berkeley, Berkeley, USA; Geeta Shroff, Carnegie Mellon University, Pittsburgh, USA; Deepti Chittamuru, University of California, Berkeley, Berkeley, USA; Matthew Kam, Carnegie Mellon University, Pittsburgh, USA"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753436","Where there's a will there's a way: mobile media sharing in urban india","18 ","21","140","528","bluetooth; human factors; miscellaneous; sharing; video","10","Thomas N. Smyth, Georgia Institute of Technology, Atlanta, GA, USA; Satish Kumar, Microsoft Research India, Bangalore, India; Indrani Medhi, Microsoft Research India, Bangalore, India"
