"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357067","Temporal trajectories in shared interactive narratives","15 ","19","97","739","cscw; drama; games; hypermedia; mobile; pacing; sms; synchronization; time","10","Steve Benford, University of Nottingham, Nottingham, United Kingdom"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357069","Communication chains and multitasking","9 ","16","96","968","asynchronous interaction; computer-supported cooperative work; interaction; multitasking; workplace","10","Norman Makoto Su, University of California, Irvine, Irvine, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357070","Effects of intelligent notification management on users and their tasks","16 ","18","101","969","breakpoint; human factors; interruption; statistical models","10","Shamsi T. Iqbal, University of Illinois at Urbana-Champaign, Urbana, IL, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357071","Attention by proxy? issues in audience awareness for webcasts to distributed groups","2 ","12","50","411","attention; e-learning; lectures; web-based interaction","4","Jeremy Birnholtz, Cornell University, Ithaca, NY, USA; Clarissa Mak, University of Toronto, Toronto, ON, Canada; Saul Greenberg, University of Calgary, Calgary, AB, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357072","The cost of interrupted work: more speed and stress","25 ","25","167","957","context; experiment; human factors; multi-tasking","4","Gloria Mark, University of California, Irvine, Irvine, CA, USA; Daniela Gudith, Humboldt University, Berlin, Germany"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357074","Usability evaluation considered harmful (some of the time)","73 ","150","1,374","6,290","evaluation/methodology; interface critiques; usability testing","10","Saul Greenberg, University of Calgary, Calgary, AB, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357076","Exploring the use of tangible user interfaces for human-robot interaction: a comparative study","16 ","20","166","1,487","gesture input; human-robot interaction; tangible user interface","10","Cheng Guo, University of Calgary, Calgary, AB, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357077","Precision timing in human-robot interaction: coordination of head movement and utterance","16 ","14","89","785","conversation analysis; guide robot; human-robot interaction","10","Akiko Yamazaki, Future University-Hakodate, Saitama, Japan; Keiichi Yamazaki, Saitama University, Saitama, Japan; Yoshinori Kuno, Saitama University, Saitama, Japan; Matthew Burdelski, Saitama University, Saitama, Japan; Michie Kawashima, Saitama University, Saitama, Japan"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357078","The see-Puck: a platform for exploring human-robot relationships","1 ","8","36","525","commercial robots and applications; emergent visualizations; human-robot interaction; swarm interaction","4","Mattias Jacobsson, Viktoria Institute, G&#246;teborg, Sweden; Johan Bodin, Viktoria Institute, G&#246;teborg, Sweden"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357080","Explore! possibilities and challenges of mobile learning","25 ","49","221","2,138","children; cooperative inquiry; digital augmentation; edutainment; human factors","10","Maria F. Costabile, Universit&#224; di Bari, Bari, Italy; Antonella De Angeli, The University of Manchester, Manchester, United Kingdom; Rosa Lanzilotti, Universit&#224; di Bari, Bari, Italy; Carmelo Ardito, Universit&#224; di Bari, Bari, Italy; Paolo Buono, Universit&#224; di Bari, Bari, Italy"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357081","Pause, predict, and ponder: use of narrative videos to improve cultural discussion and learning","4 ","14","52","451","computer uses in education; educational technology; ill-defined domains; multimedia","8","Amy Ogan, Carnegie Mellon University, Pittsburgh, PA, USA; Vincent Aleven, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357082","WallCology: designing interaction affordances for learner engagement in authentic science inquiry","3 ","223","349","974","computer uses in education; embedded phenomena; human factors; ubiquitous computing","10","Tom Moher, University of Illinois at Chicago, Chicago, IL, USA; Brian Uphoff, University of Illinois at Chicago, Chicago, IL, USA; Darshan Bhatt, University of Illinois at Chicago, Chicago, IL, USA; Brenda L&#243;pez Silva, University of Illinois at Chicago, Chicago, IL, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357084","Measuring trust in wi-fi hotspots","6 ","13","74","849","experimentation; human factors; phishing; security; security and protection; trust","10","Tim Kindberg, Hewlett-Packard Laboratories, Bristol, Bristol, United Kingdom; Eamonn O'Neill, University of Bath, Bath, UK; Chris Bevan, University of Bath, Bath, UK; Vassilis Kostakos, University of Bath, Bath, UK; Dana&#235; Stanton Fraser, University of Bath, Bath, UK"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357085","Undercover: authentication usable in front of prying eyes","18 ","16","81","768","haptic i/o; multisensory processes; security; usability","10","Hirokazu Sasamoto, Carnegie Mellon University and Sharp Corporation, Kobe, Japan"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357086","Access control by testing for shared knowledge","5 ","10","38","475","access control; human factors; privacy; user interfaces","4","Michael Toomim, University of Washington, Seattle, WA, USA; Xianhang Zhang, University of Washington, Seattle, WA, USA; James Fogarty, University of Washington, Seattle, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357087","Love and authentication","9 ","14","54","680","authentication; evaluation/methodology; human factors; reset; security","4","Markus Jakobsson, Palo Alto Research Center, Palo Alto, CA, USA; Erik Stolterman, Indiana University, Bloomington, IN, USA; Susanne Wetzel, Stevens Institute of Technology, Hoboken, NJ, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357089","Reality-based interaction: a framework for post-WIMP interfaces","94 ","57","444","3,295","context-aware; interaction styles; next-generation; reality-based interaction; ubiquitous computing; user/machine systems","10","Robert J.K. Jacob, Tufts University, Medford, MA, USA; Audrey Girouard, Tufts University, Medford, MA, USA; Leanne M. Hirshfield, Tufts University, Medford, MA, USA; Michael S. Horn, Tufts University, Medford, MA, USA; Orit Shaer, Tufts University, Medford, MA, USA; Erin Treacy Solovey, Tufts University, Medford, MA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357090","Inflatable mouse: volume-adjustable mouse with air-pressure-sensitive input and haptic feedback","11 ","24","165","1,085","design; haptic i/o; input devices; input devices and strategies","14","Seoktae Kim, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Hyunjung Kim, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Boram Lee, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Tek-Jin Nam, Korea Advanced Institute of Science and Technology, Daejeon, South Korea"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357091","MightyTrace: multiuser tracking technology on lc-displays","2 ","17","53","601","cscw; input technology; miscellaneous; tangible user interfaces","4","Ramon Hofer, Inspire AG, ETH Zurich, Zurich, Switzerland; Patrick Kaplan, Technical University Munich, Munich, Germany"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357092","Quickdraw: the impact of mobility and on-body placement on device access time","11 ","16","51","481","access time; experimentation; input devices and strategies; mobile phones; performance","4","Daniel L. Ashbrook, Georgia Tech, Atlanta, GA, USA; James R. Clawson, Georgia Tech, Atlanta, GA, USA; Kent Lyons, Intel Research, Santa Clara, CA, USA; Thad E. Starner, Georgia Tech, Atlanta, GA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357093","Using tags to assist near-synchronous communication","4 ","10","40","511","computer-supported cooperative work; human factors; instant messaging","4","Gary Hsieh, Carnegie Mellon University, Pittsburgh, PA, USA; Jennifer Lai, IBM, Hawthorne, NY, USA; Scott E. Hudson, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357095","Improving meeting capture by applying television production principles with audio and motion detection","13 ","11","164","640","automated camera control; meeting capture; video","10","Abhishek Ranjan, University of Toronto, Toronto, Canada; Jeremy Birnholtz, University of Toronto, Toronto, Canada and Cornell University, Ithaca, NY, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357096","Video browsing by direct manipulation","27 ","26","279","1,194","design; graphical user interfaces; interaction styles","10","Pierre Dragicevic, University of Toronto, Toronto, Canada; Gonzalo Ramos, University of Toronto, Toronto, Canada; Jacobo Bibliowitcz, University of Toronto, Toronto, Canada; Derek Nowrouzezahrai, University of Toronto, Toronto, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357097","DRAGON: a direct manipulation interface for frame-accurate in-scene video navigation","14 ","20","241","852","algorithms; direct manipulation; human factors; interaction styles; object dragging; video","4","Thorsten Karrer, RWTH Aachen University, Aachen, Germany; Malte Weiss, RWTH Aachen University, Aachen, Germany; Eric Lee, Apple Inc., Cupertino, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357098","Handsaw: tangible exploration of volumetric data by direct cut-plane projection","2 ","13","175","649","cross-section; human factors; interior design; miscellaneous; product design; tangible user interface","4","Leonardo Bonanni, MIT Media Laboratory, Cambridge, MA, USA; Jason Alonso, MIT Media Laboratory, Cambridge, MA, USA; Neil Chao, MIT, Cambridge, MA, USA; Greg Vargas, MIT, Cambridge, MA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357100","Do I live in a flood basin?: synthesizing ten thousand maps","3 ","13","50","595","gis; mashups; online maps","10","Miguel Elias, University of Chile, Santiago, Chile; Jeremy Elson, Microsoft Research, Redmond, WA, USA; Danyel Fisher, Microsoft Research, Redmond, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357101","Integrating statistics and visualization: case studies of gaining clarity during exploratory data analysis","32 ","35","234","1,763","case studies; evaluation; exploratory data analysis; human factors; measurement; statistics","10","Adam Perer, University of Maryland, College Park, MD, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357102","Your place or mine?: visualization as a community component","15 ","16","111","891","communication; graphical user interfaces; social data analysis","10","Catalina M. Danis, IBM, T.J. Watson Resear h Center, Yorktown Heights, NY, USA; Fernanda B. Viegas, IBM, T.J. Watson Resear h Center, Cambridge, MA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357104","Escape: a target selection technique using visually-cued gestures","20 ","18","145","1,385","finger gesture; input devices and strategies; mobile device; touch screen","10","Koji Yatani, University of Toronto, Toronto, ON, Canada; Kurt Partridge, Palo Alto Research Center, Inc., Palo Alto, CA, USA; Marshall Bern, Palo Alto Research Center, Inc., Palo Alto, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357105","Rubbing and tapping for precise and rapid selection on touch-screen displays","33 ","18","189","2,089","graphical user interfaces; input devices and strategies; interaction techniques; rub-pointing; rubbing; touch screens","10","Alex Olwal, Royal Institute of Technology (KTH), Stockholm, Sweden; Steven Feiner, Columbia University, New York, NY, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357106","Graffiti vs. unistrokes: an empirical comparison","7 ","10","65","661","empirical study; graffiti; performance; text entry","4","Steven J. Castellucci, York University, Toronto, ON, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357107","The cone and the lazy bubble: two efficient alternatives between the point cursor and the bubble cursor","3 ","12","45","588","bubble cursor; evaluation/methodology; graphical user interfaces; input devices and strategies; performance","4","Joona Laukkanen, University of Tampere, Tampere, Finland; Poika Isokoski, University of Tampere, Tampere, Finland"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357109","A bright green perspective on sustainable choices","41 ","28","172","1,609","domestic technology; green; miscellaneous; sustainable interaction design","10","Allison Woodruff, Intel Research, Berkeley, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357110","Breaking the disposable technology paradigm: opportunities for sustainable interaction design for mobile phones","28 ","33","239","1,583","design; e-waste; mobile phones; sustainability","10","Elaine M. Huang, RWTH Aachen University, Motorola Labs, Schaumburg, IL, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357111","Sustainable millennials: attitudes towards sustainability and the material effects of interactive technologies","18 ","37","258","1,402","consumer products; design; markets; sid; sustainable interaction design","10","Kristin Hanks, Indiana University at Bloomington, Bloomington, IN, USA; William Odom, Indiana University at Bloomington, Bloomington, IN, USA; David Roedl, Indiana University at Bloomington, Bloomington, IN, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357113","Children attribute moral standing to a personified agent","3 ","12","56","499","children; experimentation; personified software agent; user-centered design; value sensitive design","10",""
"CHI","08","http://dx.doi.org/10.1145/1357054.1357114","Mischief: supporting remote teaching in developing regions","16 ","15","73","624","children; cscw; human factors; input devices and strategies","10","Neema Moraveji, Microsoft Research Asia, Beijing, China; Taemie Kim, Microsoft Research Asia, Beijing, China; James Ge, Microsoft Research Asia, Beijing, China; Udai Singh Pawar, Microsoft Research India, Bangalore, India; Kathleen Mulcahy, Microsoft Corp., Redmond, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357115","Playful toothbrush: ubicomp technology for teaching tooth brushing to kindergarten children","14 ","38","137","1,006","children; occupational therapy; tooth brushing.; user interfaces","10","Yu-Chen Chang, National Taiwan University, Taipei, Taiwan Roc; Jin-Ling Lo, National Taiwan University, Taipei, Taiwan Roc; Chao-Ju Huang, National Taiwan University, Taipei, Taiwan Roc; Nan-Yi Hsu, National Taiwan University, Taipei, Taiwan Roc; Hao-Hua Chu, National Taiwan University, Taipei, Taiwan Roc; Hsin-Yen Wang, National Taiwan University, Taipei, Taiwan Roc; Pei-Yu Chi, National Taiwan University, Taipei, Taiwan Roc"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357117","Collaborative editing for improved usefulness and usability of transcript-enhanced webcasts","4 ","12","59","613","automatic speech recognition; experimentation; human factors; navigational tools; user interfaces; wiki","10","Cosmin Munteanu, University of Toronto, Toronto, ON, Canada; Ron Baecker, University of Toronto, Toronto, ON, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357118","Collaborative interaction with volumetric displays","4 ","11","86","1,014","collaborative interaction; human factors; volumetric displays","10","Tovi Grossman, University of Toronto, Toronto, ON, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357119","Multimodal collaborative handwriting training for visually-impaired people","10 ","17","115","899","haptic i/o; human factors; signature training","10","Beryl Plimmer, University of Auckland, Auckland, New Zealand; Andrew Crossan, University of Glasgow, Glasgow, United Kingdom; Stephen A. Brewster, University of Glasgow, Glasgow, United Kingdom"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357121","ArtLinks: fostering social awareness and reflection in museums","8 ","15","108","760","design; miscellaneous; reflective design; spiritual computing","10","Dan Cosley, Cornell University, Ithaca, NY, USA; Joel Lewenstein, Cornell University, Ithaca, NY, USA; Andrew Herman, Cornell University, Ithaca, NY, USA; Jenna Holloway, Cornell University, Ithaca, NY, USA; Jonathan Baxter, Cornell University, Ithaca, NY, USA; Saeko Nomura, Cornell University, Ithaca, NY, USA; Kirsten Boehner, Cornell University, Ithaca, NY, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357122","K-sketch: a 'kinetic' sketch pad for novice animators","14 ","20","111","763","animation; experimentation; human factors; pen-based user interfaces","10","Richard C. Davis, University of California, Berkeley, Berkeley, CA, USA; Brien Colwell, University of Washington, Seattle, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357123","The LilyPad Arduino: using computational textiles to investigate engagement, aesthetics, and diversity in computer science education","47 ","31","327","1,361","computational textiles; design; electronic textiles; general; lilypad arduino; smart textiles","10","Leah Buechley, University of Colorado at Boulder, Boulder, CO, USA; Mike Eisenberg, University of Colorado at Boulder, Boulder, CO, USA; Jaime Catchen, University of Colorado at Boulder, Boulder, CO, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357125","A diary study of mobile information needs","72 ","65","327","2,333","diary study; miscellaneous; user requirements","10","Timothy Sohn, University of California at San Diego, La Jolla, CA, USA; Kevin A. Li, University of California at San Diego, La Jolla, CA, USA; William G. Griswold, University of California at San Diego, La Jolla, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357126","Tracking real-time user experience (TRUE): a comprehensive instrumentation solution for complex systems","33 ","21","235","1,449","human factors; miscellaneous; usability","10","Jun H. Kim, Microsoft Game Studios, Redmond, WA, USA; Daniel V. Gunn, Microsoft Game Studios, Redmond, WA, USA; Eric Schuh, Microsoft Game Studios, Redmond, WA, USA; Bruce Phillips, Microsoft Game Studios, Redmond, WA, USA; Randy J. Pagulayan, Microsoft Game Studios, Redmond, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357127","Crowdsourcing user studies with Mechanical Turk","167 ","164","1,241","4,431","evaluation/methodology; human factors; mechanical turk; remote user study; wikipedia","4","Aniket Kittur, PARC, Palo Alto, CA, USA; Ed H. Chi, PARC, Palo Alto, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357129","Aligning temporal data by sentinel events: discovering patterns in electronic health records","21 ","32","254","1,250","electronic health record; human factors; search; uncertainty","10","Taowei David Wang, University of Maryland, College Park, MD, USA; Catherine Plaisant, University of Maryland, College Park, MD, USA; Alexander J. Quinn, University of Maryland, College Park, MD, USA; Roman Stanchak, University of Maryland, College Park, MD, USA; Shawn Murphy, Massachusetts General Hospital, Boston, MA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357130","Celebratory technology: new directions for food research in HCI","29 ","33","206","1,332","cooking; eating; human factors; smart homes","10",""
"CHI","08","http://dx.doi.org/10.1145/1357054.1357131","MAHI: investigation of social scaffolding for reflective thinking in diabetes management","41 ","19","166","904","chronic disease management; design; human factors; ubiquitous computing","10","Lena Mamykina, Siemens Corporate Research Inc., Princeton, NJ, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357133","Accountabilities of presence: reframing location-based systems","15 ","20","116","926","body; human factors; location; mobility; privacy; time","10","Emily Troshynski, University of California, Irvine, Irvine, CA, USA; Charlotte Lee, University of California, Irvine, Irvine, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357134","From awareness to repartee: sharing location within social groups","48 ","30","209","1,681","human factors; miscellaneous; user studies","10","Louise Barkhuus, University of California, San Diego, La Jolla, CA, USA; Barry Brown, University of California, San Diego, La Jolla, CA, USA; Marek Bell, University of Glasgow, Glasgow, United Kingdom; Scott Sherwood, University of Glasgow, Glasgow, United Kingdom; Malcolm Hall, University of Glasgow, Glasgow, United Kingdom"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357135","Lean and zoom: proximity-aware user interface and content magnification","11 ","12","81","686","assistive technology; human factors; lean; posture; semantic zooming; user interfaces","4","Chris Harrison, Carnegie Mellon University, Pittsburgh, PA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357136","Stirring up experience through movement in game play: effects on engagement and social behaviour","20 ","23","169","1,094","affordance; co-presence; experimentation; human factors; input devices; social behaviour","4","Si&#226;n E. Lindley, Microsoft Research Cambridge, Cambridge, United Kingdom; James Le Couteur, University College London, London, United Kingdom"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357138","Demonstrating the feasibility of using forearm electromyography for muscle-computer interfaces","18 ","27","124","847","channels and controllers; emg; input; interaction","10","T Scott Saponas, University of Washington, Seattle, WA, USA; Desney S. Tan, Microsoft Research, Redmond, WA, USA; Dan Morris, Microsoft Research, Redmond, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357139","Improving eye cursor's stability for eye pointing tasks","12 ","14","81","763","algorithms; eye cursor; eye pointing; input devices and strategies","10","Xinyong Zhang, Kochi University of Technology, Kochi, Japan; Xiangshi Ren, Kochi University of Technology, Kochi, Japan"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357140","Detecting the direction of listening with the emg signals measured behind ears","0 ","13","48","355","algorithms; ear tracking; human factors","4",""
"CHI","08","http://dx.doi.org/10.1145/1357054.1357141","Predicting postcompletion errors using eye movements","4 ","10","40","448","errors; eye tracking; human factors","4","Raj M. Ratwani, George Mason University, Fairax, VA, USA; J. Malcolm McCurry, Naval Research Laboratory, Washington, D.C., DC, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357143","A user study of policy creation in a flexible access-control system","10 ","15","67","601","access control; computer-supported collaborative work; distributed access control; human factors; policy creation; smartphones","10","Lujo Bauer, Carnegie Mellon University, Pittsburgh, PA, USA; Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA, USA; Robert W. Reeder, Carnegie Mellon University, Pittsburgh, PA, USA; Michael K. Reiter, University of North Carolina, Chapel Hill, NC, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357144","Competence articulation: alignment of competences and responsibilities in synchronous telemedical collaboration","0 ","8","43","401","competence; cscw; human factors; telemedicine","10","Simon B. Larsen, University of Aarhus, Aarhus, Denmark"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357145","Results from deploying a participation incentive mechanism within the enterprise","21 ","22","112","690","design; evaluation/methodology; human factors; reputation","10","Rosta Farzan, University of Pittsburgh, Pittsburgh, PA, USA; Joan M. DiMicco, IBM, Cambridge, MA; David R. Millen, IBM, Cambridge, MA; Casey Dugan, IBM, Cambridge, MA; Werner Geyer, IBM, Cambridge, MA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357147","Automatic whiteout++: correcting mini-QWERTY typing errors using keypress timing","5 ","13","63","540","error correction; human factors; keyboard input; mobile phones; mobile text input","10","James Clawson, Georgia Institute of Technology, Atlanta, GA, USA; Kent Lyons, Intel Research, Santa Clara, CA, USA; Alex Rudnick, Georgia Institute of Technology, Atlanta, GA, USA; Robert A. Iannucci, Jr., Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357148","EdgeWrite with integrated corner sequence help","3 ","10","57","344","character chart; experimentation; human factors; performance; visualization","10","Beno&#238;t Martin, University Paul Verlaine - Metz, Metz, France"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357149","Interlaced QWERTY: accommodating ease of visual search and input flexibility in shape writing","4 ","13","66","557","human factors; interactive systems; mobile; text input","4","Shumin Zhai, IBM Almaden Research Center, San Jose, CA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357151","Design, adoption, and assessment of a socio-technical environment supporting independence for persons with cognitive disabilities","8 ","16","74","676","assistive technologies for persons with disabilities; cognitive disabilities; distributed intelligence; ethnographic methods; independence; socio-technical environments","10","Stefan Parry Carmien, Fraunhofer Institute for Applied Information Technology, Sankt Augustin, Germany"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357152","Ingimp: introducing instrumentation to an end-user open source application","9 ","9","54","483","avatars; evaluation/methodology; gimp; measurement; oss","10","Michael Terry, University of Waterloo, Waterloo, ON, Canada; Matthew Kay, University of Waterloo, Waterloo, ON, Canada; Brad Van Vugt, University of Waterloo, Waterloo, ON, Canada; Brandon Slack, University of Waterloo, Waterloo, ON, Canada"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357153","Testing vs. code inspection vs. what else?: male and female end users' debugging strategies","18 ","12","95","643","debugging; end-user software engineering; human factors; strategy","10","Neeraja Subrahmaniyan, Oregon State University, Corvallis, OR, USA; Laura Beckwith, Oregon State University, Corvallis, OR, USA; Valentina Grigoreanu, Oregon State University, Corvallis, OR, USA; Margaret Burnett, Oregon State University, Corvallis, OR, USA; Susan Wiedenbeck, Drexel University, Philadelphia, PA, USA; Vaishnavi Narayanan, Oregon State University, Corvallis, OR, USA; Karin Bucht, Oregon State University, Corvallis, OR, USA; Russell Drummond, Oregon State University, Corvallis, OR, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357155","Designs on dignity: perceptions of technology among the homeless","21 ","23","109","1,037","at-risk populations; homeless; social issues; value sensitive design","10","Christopher A. Le Dantec, Georgia Institute of Technology, Atlanta, GA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357156","Empathy and experience in HCI","34 ","53","571","2,788","design methods; experience-centred design; miscellaneous; user experience","10","Peter Wright, Sheffield Hallam University, Sheffield, United Kingdom"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357157","Interactional empowerment","16 ","16","91","928","affective interaction; emotional computing; social factors","10","Kristina H&#246;&#246;k, Mobile Life center at Stockholm University, Kista, Sweden; Anna St&#229;hl, Swedish Institute of Computer Science, Kista, Sweden; Petra Sundstr&#246;m, Mobile Life center at Stockholm University, Kista, Sweden"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357159","Experience sampling for building predictive user models: a comparative study","13 ","15","81","669","decision-theory; human factors; user interfaces","10","Ashish Kapoor, Microsoft Research, Redmond, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357160","Investigating statistical machine learning as a tool for software development","12 ","11","53","541","human factors; software development; user interfaces","10","Kayur Patel, University of Washington, Seattle, WA, USA; James Fogarty, University of Washington, Seattle, WA, USA; James A. Landay, University of Washington, Seattle, WA, USA"
"CHI","08","http://dx.doi.org/10.1145/1357054.1357161","CiteSense: supporting sensemaking of research literature","7 ","12","57","544","design; light weight interaction","4","Xiaolong Zhang, Pennsylvania State University, University Park, PA, USA; Yan Qu, University of Maryland, College Park, MD, USA; C. Lee Giles, Pennsylvania State University, University Park, PA, USA"
