"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"


"CHI","93","http://dx.doi.org/10.1145/169059.169076","Software for the usability lab: a sampling of current tools","8 ","6","19","367","design; human factors; hypercard","4",""
"CHI","93","http://dx.doi.org/10.1145/169059.169078","Do algorithm animations assist learning?: an empirical study and analysis","46 ","13","61","513","algorithm animation; computer science education; empirical studies; software visualization; trees","6","John Stasko, Graphics, Visualization and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA; Albert Badre, Graphics, Visualization and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA"
"CHI","93","http://dx.doi.org/10.1145/169059.169082","Reducing the variability of programmers' performance through explained examples","7 ","4","13","182","analogies; design; hypertext navigation and maps; learning; representations; semantic networks; theory; user interfaces","7",""
"CHI","93","http://dx.doi.org/10.1145/169059.169088","Mental representations of programs by novices and experts","3 ","6","51","430","experimentation; human factors; methodologies","6","Vikki Fix, Computer Science Department, University of South Dakota, Vermillion SD; Susan Wiedenbeck, Computer Science Department, University of Nebraska Lincoln, NE"
"CHI","93","http://dx.doi.org/10.1145/169059.169093","Touch-typing with a stylus","57 ","17","107","734","design; electronic pen; human factors; languages; printing; shorthand; text analysis","8","David Goldberg, Xerox Corporation, Palo Alto Research Center, 3333 Coyote Hill Rd, Palo Alto, CA"
"CHI","93","http://dx.doi.org/10.1145/169059.169097","Half-QWERTY: a one-handed keyboard facilitating skill transfer from QWERTY","9 ","11","40","331","design; human factors; human performance; input devices and strategies; interaction styles; performance; qwerty","7","Edgar Matias, Dept. of Computing and Information Science, University of Guelph, Guelph, Ontario, Canada N1G 2W1"
"CHI","93","http://dx.doi.org/10.1145/169059.169103","Incremental recognition in gesture-based and syntax-directed diagram editors","6 ","5","23","253","diagram editors; gestural interfaces; human factors; input devices and strategies; languages; text processing","6",""
"CHI","93","http://dx.doi.org/10.1145/169059.169107","Integrating theoreticians' and practitioners' perspectives with design rationale","7 ","6","22","467","design; human factors; input devices and strategies; theoretical modeling; theory and methods","6",""
"CHI","93","http://dx.doi.org/10.1145/169059.169111","Management of interface design in humanoid","4 ","5","16","149","algorithms; design processes; evaluation/methodology; interaction styles; interface-building tools and techniques; theory and methods","8","Ping Luo, USC/Information Sciences Institute, 4676 Admiralty Way, Marina del Rey, CA; Pedro Szekely, USC/Information Sciences Institute, 4676 Admiralty Way, Marina del Rey, CA"
"CHI","93","http://dx.doi.org/10.1145/169059.169113","The evolution of an interface for choreographers","8 ","5","23","473","choreography; composition; design; human animation; interaction styles; user/machine systems","8","Tom W. Calvert, School of Computing Science, Simon Fraser University, Burnaby, B.C. Canada V5A 1S6; Armin Bruderlin, School of Computing Science, Simon Fraser University, Burnaby, B.C. Canada V5A 1S6; Sang Mah, School of Computing Science, Simon Fraser University, Burnaby, B.C. Canada V5A 1S6; Thecla Schiphorst, School of Computing Science, Simon Fraser University, Burnaby, B.C. Canada V5A 1S6"
"CHI","93","http://dx.doi.org/10.1145/169059.169116","Human-machine perceptual cooperation","0 ","5","16","114","algorithms; experimentation; human factors; input devices and strategies; knowledge acquisition; shared perception","8","Francis K. H. Quek, Artificial Intelligence Laboratory, The University of Michigan, Ann Arbor, MI"
"CHI","93","http://dx.doi.org/10.1145/169059.169117","VideoMAP and VideoSpaceIcon: tools for anatomizing video content","19 ","4","25","476","design; icon index; indexing methods; video; visual interface","6","Yoshinobu Tonomura, NTT Human Interface Laboratories, 1-2356 Take, Yokosuka, Kanagawa, 235 Japan; Akihito Akutsu, NTT Human Interface Laboratories, 1-2356 Take, Yokosuka, Kanagawa, 235 Japan; Kiyotaka Otsuji, NTT Human Interface Laboratories, 1-2356 Take, Yokosuka, Kanagawa, 235 Japan"
"CHI","93","http://dx.doi.org/10.1145/169059.169118","Automatic structure visualization for video editing","13 ","6","40","492","authoring; human factors; interaction styles; multimedia; video editing; visualization","5","Hirotada Ueda, Central Research Laboratory, Hitachi, Ltd, 1-280, Higashi-koigakubo, Kokubunji-shi, Tokyo 185, Japan; Takafumi Miyatake, Central Research Laboratory, Hitachi, Ltd, 1-280, Higashi-koigakubo, Kokubunji-shi, Tokyo 185, Japan; Shigeo Sumino, Central Research Laboratory, Hitachi, Ltd, 1-280, Higashi-koigakubo, Kokubunji-shi, Tokyo 185, Japan"
"CHI","93","http://dx.doi.org/10.1145/169059.169119","Agentsheets: a tool for building domain-oriented visual programming environments","5 ","6","27","265","animations; human factors; languages","2",""

"CHI","93","http://dx.doi.org/10.1145/169059.169123","Usability measurement: its practical value to the computer industry","1 ","3","19","270","design; human factors; industrial practice; metrics; usability measurement","4",""
"CHI","93","http://dx.doi.org/10.1145/169059.169126","The growth of software skill: a longitudinal look at learning &amp; performance","9 ","6","24","147","design; human factors; interaction styles; management; models of the user; user-interface design issues","8","Erik Nilsen, Lewis & Clark College, 615 Palatine Hill Road, Portland, OR; HeeSen Jong, National University of Singapore; Judith S. Olson, The University of Michigan; Kevin Biolsi, The University of Michigan; Henry Rueter, The University of Michigan"
"CHI","93","http://dx.doi.org/10.1145/169059.169133","Embedding computer-based critics in the contexts of design","13 ","45","73","209","computer-aided design; critiquing systems; design environments; generic critics; human factors; interpretive critics; specific critics; theory","8","Gerhard Fischer, University of Colorado at Boulder, Department of Computer Science, Boulder CO; Kumiyo Nakakoji, University of Colorado at Boulder, Department of Computer Science, Boulder, CO and Software Research Associates, Software Engineering Laboratory, 1-1-1 Hirakawa-cho, Chiyoda-ku, Tokyo 102, Japan; Jonathan Ostwald, University of Colorado at Boulder, Department of Computer Science, Boulder, CO; Gerry Stahl, University of Colorado at Boulder, Department of Computer Science, Boulder, CO"
"CHI","93","http://dx.doi.org/10.1145/169059.169140","How to aid non-experts","0 ","5","18","139","design; experimentation; human factors; summative evaluation; training, help, and documentation; user interfaces","7","Mark Neerincx, Department of Social Science Informatics, University of Amsterdam, Roetersstraat 15, 1018 WB Amsterdam, The Netherlands"
"CHI","93","http://dx.doi.org/10.1145/169059.169143","A design space for multimodal systems: concurrent processing and data fusion","27 ","14","114","1,087","algorithms; data fusion; design space; human factors; modality; natural language interfaces; speech recognition and synthesis","7","Laurence Nigay, Laboratoire de G&#233;nie Informatique (IMAG), BP 53 X, 38041 Grenoble Cedex, France"
"CHI","93","http://dx.doi.org/10.1145/169059.169150","VoiceNotes: a speech interface for a hand-held voice notetaker","32 ","7","31","744","design; human factors; interaction styles; non-speech audio; speech interfaces; voice","8","Lisa J. Stifelman, Speech Research Group, MIT Media Lab., 20 Ames Street, Cambridge, MA and Human Interface Group/ATG, Apple Computer, Inc., 20525 Mariani Ave., MS 301-3H, Cupertino, CA; Barry Arons, Speech Research Group, MIT Media Lab, 20 Ames Street, Cambridge, MA; Chris Schmandt, Speech Research Group, MIT Media Lab, 20 Ames Street, Cambridge, MA"
"CHI","93","http://dx.doi.org/10.1145/169059.169156","Communicative facial displays as a new conversational modality","19 ","8","22","542","animations; conversational interfaces; evaluation/methodology; facial expression; human factors; languages; natural language interfaces; theory; user interface design","7","Akikazu Takeuchi, Sony Computer Science Laboratory, Inc., 3-14-13 Higashi-Gotanda, Shinagawa-ku, Tokyo 141, Japan"
"CHI","93","http://dx.doi.org/10.1145/169059.169159","Sign language interfaces","1 ","5","18","209","computer assisted language learning; design; human factors; interaction styles; languages; multimedia; sign languages; video","4","Nancy Frishberg, Istituto di Psicologia, Consiglio Nazionale delle Ricerche, c/o Istituto, Statale Sordomuti, Via Nomenatana 56, 0061 Roma, Italia; Serena Corazza, Centre for Deaf Studies, School of Education, University of Bristol, 22, Berkeley Square, Bristol BS8 1HP, England; Linda Day, Department of Linguistics, University of New Mexico, Albuquerque, New Mexico"
"CHI","93","http://dx.doi.org/10.1145/169059.169163","Iterative methodology and designer training in human-computer interface design","7 ","7","54","539","design; experimentation; human factors; performance; rapid prototyping","8",""
"CHI","93","http://dx.doi.org/10.1145/169059.169166","A mathematical model of the finding of usability problems","49 ","91","579","5,022","cost-benefit analysis; evaluation/methodology; human factors; performance; usability engineering; user testing","8","Jakob Nielsen, Bellcore, 445 South Street, Morristown, NJ"
"CHI","93","http://dx.doi.org/10.1145/169059.169173","Estimating the relative usability of two interfaces: heuristic, formal, and empirical methods compared","21 ","32","165","1,474","absolute performance; design; goms; heuristic evaluation; human factors; performance; usability; user testing","8","Jakob Nielsen, Bellcore, 445 South Street, Morristown, NJ"
"CHI","93","http://dx.doi.org/10.1145/169059.169179","An evaluation of earcons for use in auditory human-computer interfaces","27 ","14","77","1,183","audio input/output; design; evaluation/methodology; human factors; performance","6","Stephen A. Brewster, Department of Computer Science, University of York, Heslington, York, Y01 5DD, UK; Peter C. Wright, Department of Computer Science, University of York, Heslington, York, Y01 5DD, UK"
"CHI","93","http://dx.doi.org/10.1145/169059.169184","Synthesizing auditory icons","20 ","6","39","972","algorithms; audio input/output; design; interface techniques; sound","8",""
"CHI","93","http://dx.doi.org/10.1145/169059.169187","Computer aided conversation for severely physically impaired non-speaking people","2 ","5","17","131","design; disability; evaluation/methodology; human factors; human-computer interaction; interface design; retrieval models; selection process; speech synthesis; user observation","6","Norman Alm, MicroCentre, University of Dundee, Dundee, Scotlahd, U.K.; John Todman, Psychology Department, University of Dundee, Dundee, Scotland, U.K.; Leona Elder, Business Studies Department, Dundee Institute of Technology, Dundee, Scotland, UK"
"CHI","93","http://dx.doi.org/10.1145/169059.169191","MicroCentre, Dundee: ordinary and extra-ordinary HCI research","0 ","4","14","153","design; health; human factors","2",""
"CHI","93","http://dx.doi.org/10.1145/169059.169194","Human-computer interaction research at Massey University, New Zealand","0 ","5","13","215","computer science education; human factors; interaction styles; speech recognition and synthesis","2","Mark Apperley, Department of Computer Science, Massey University, Palmerston North, New Zealand"
"CHI","93","http://dx.doi.org/10.1145/169059.169197","The MultiG research programme: distributed multimedia applications on Gigabit networks","0 ","4","12","52","computer science education; evaluation/methodology; human factors; hypertext navigation and maps; staffing","2","Bj&#246;rn Pehrson, Distributed Systems Laboratory, Swedish Institute for Computer Science, S-164 28, STOCKHOLM-KISTA, Sweden"

"CHI","93","http://dx.doi.org/10.1145/169059.169202","A groupware engine using UIMS methodologies (abstract)","0 ","5","16","49","c++; design; groupware; user interface management system; windows","2",""
"CHI","93","http://dx.doi.org/10.1145/169059.169203","User involvement in the design process: why, when &amp; how?","4 ","8","70","736","design; heuristic evaluation; human factors; participatory design; rapid prototyping; user involvement","4","C. Dennis Allen, US West Advanced Technologies, 4001 Discovery Dr., Suite 280, Boulder, CO; Don Ballman, Bellcore, MRE-2P370, 445 South St., Morristown, NJ"
"CHI","93","http://dx.doi.org/10.1145/169059.169205","Exploding the interface: experiences of a CSCW network","7 ","5","21","537","asynchronous interaction; cscw; human factors; interaction styles; organizational effects; theory and methods","8","John Bowers, Dept of Psychology, Manchester University, Manchester, U.K."
"CHI","93","http://dx.doi.org/10.1145/169059.169206","Searching for unity among diversity: exploring the &ldquo;interface&rdquo; concept","3 ","5","34","261","abstraction levels; design; human factors; theory; user interface management systems","6","Kari Kuutti, University of Oulu, Dept. of Information Processing Science, Linnanmaa, SF-90570 Oulu, Finland"
"CHI","93","http://dx.doi.org/10.1145/169059.169209","The cost structure of sensemaking","60 ","22","181","1,348","algorithms; data terminals and printers; human factors; information access; learning loop; representation search; sensemaking; training","8","Daniel M. Russell, User Interface Research Area, Xerox Palo Alto Research Center, 3333 Coyote Hill Rd., Palo Alto, California; Mark J. Stefik, User Interface Research Area, Xerox Palo Alto Research Center, 3333 Coyote Hill Rd., Palo Alto, California; Peter Pirolli, User Interface Research Area, Xerox Palo Alto Research Center, 3333 Coyote Hill Rd., Palo Alto, California"
"CHI","93","http://dx.doi.org/10.1145/169059.169215","Prototyping an intelligent agent through Wizard of Oz","27 ","16","80","556","design; human factors; instructible system; interaction styles; programming by demonstration; theory; wizard of oz","8","David Maulsby, Department of Computer Science, University of Calgary, Calgary Alberta T2N 1N4 Canada; Saul Greenberg, Department of Computer Science, University of Calgary, Calgary Alberta T2N 1N4 Canada"
"CHI","93","http://dx.doi.org/10.1145/169059.169221","A synergistic approach to specifying simple number independent layouts by example","9 ","6","19","229","algorithms; generalization; human factors; interaction styles; parallel programming; theory","8","Scott E. Hudson, Graphics Visualization and Usability Center, College of Computing, Georgia Institute of Technology, Atlanta, GA"
"CHI","93","http://dx.doi.org/10.1145/169059.169225","Marquise: creating complete user interfaces by demonstration","18 ","9","19","365","demonstrational interfaces; garnet; interaction styles; interface builders; user interface software","8","Brad A. Myers, School of Computer Science, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA; Richard G. McDaniel, School of Computer Science, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburgh, PA"
"CHI","93","http://dx.doi.org/10.1145/169059.169229","LogoMedia: a sound-enhanced programming environment for monitoring program behavior","8 ","5","31","209","audio input/output; interaction styles; languages; non-speech audio; programming environments","2","Christopher J. DiGiano, Department of Computer Science, C.B. 430, University of Colorado, Boulder, Colorado and Dynamic Graphics Project, Department of Computer Science, University of Toronto, Toronto, Ontario, Canada M5 ...; Ronald M. Baecker, Dynamic Graphics Project, Department of Computer Science, University of Toronto, Toronto, Ontario, Canada M5S 1A4"

"CHI","93","http://dx.doi.org/10.1145/169059.169240","Heuristics in real user interfaces","3 ","8","20","172","agents; demonstrational interfaces; evaluation/methodology; heuristics; interaction styles","4","Brad A. Myers, School of Computer Science, Carnegie Mellon University, Pittsburgh, PA"
"CHI","93","http://dx.doi.org/10.1145/169059.169243","Exploring the applications of user-expertise assessment for intelligent interfaces","1 ","4","13","236","adaptive training systems; entropy; evidence aggregation; human factors; knowledge spaces; probabilistic reasoning; theory; user-expertise assessment","6","Michel C. Desmarais, Centre de recherche informatique de Montr&#233;al 1801 ave. McGill College, bureau 800, Montr&#233;al, Qu&#233;bec, Canada H3A 2N4"
"CHI","93","http://dx.doi.org/10.1145/169059.169250","Planning for multiple task work: an analysis of a medical reception worksystem","1 ","6","13","357","algorithms; evaluation/methodology; human information processing; medical reception; planning and control","7","Becky Hill, Ergonomics Unit, University College London, 26 Bedford Way, London, WC1H 0AP; John Long, Ergonomics Unit, University College London, 26 Bedford Way, London, WC1H 0AP; Walter Smith, Ergonomics Unit, University College London, 26 Bedford Way, London, WC1H 0AP"
"CHI","93","http://dx.doi.org/10.1145/169059.169255","The diary study: a workplace-oriented research tool to guide laboratory efforts","18 ","17","109","1,413","design; evaluation/methodology; human factors; management; participatory design; theory and methods","6",""
"CHI","93","http://dx.doi.org/10.1145/169059.169261","Turning away from talking heads: the use of video-as-data in neurosurgery","27 ","5","23","423","collaborative work; evaluation/methodology; human factors; multimedia; video","8","Bonnie A. Nardi, Hewlett-Packard Laboratories, 1501 Page Mill Road, Palo Alto, CA; Heinrich Schwarz, Hewlett-Packard Laboratories, 1501 Page Mill Road, Palo Alto, CA; Allan Kuchinsky, Hewlett-Packard Laboratories, 1501 Page Mill Road, Palo Alto, CA; Robert Leichner, Hewlett-Packard Laboratories, 1501 Page Mill Road, Palo Alto, CA; Steve Whittaker, Hewlett-Packard Laboratories, Stoke Gifford, Bristol, BS12 6QZ United Kingdom"
"CHI","93","http://dx.doi.org/10.1145/169059.169268","One is not enough: multiple views in a media space","42 ","14","54","756","algorithms; computer conferencing, teleconferencing, and videoconferencing; design; experimentation; human factors; social interaction; video","7","William W. Gaver, Rank Xerox, Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK and Industrieel Ontwerpen, Technische Universiteit Delft, Jaffalaan 9, 2628 BX Delft, Nederland; Abigail Sellen, Rank Xerox, Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK and MRC Applied Psychology Unit, 15 Chaucer Road, Cambridge CB2 2EF, UK; Christian Heath, Rank Xerox, Cambridge EuroPARC, 61 Regent Street, Cambridge CB2 1AB, UK and Department of Sociology, University of Surrey, Guildford GU2 5XH, UK"
"CHI","93","http://dx.doi.org/10.1145/169059.169274","How fluent is your interface?: designing for international users","21 ","32","176","1,518","cross-cultural differences; documentation; human factors; internationalization; localization; user interface design","6",""
"CHI","93","http://dx.doi.org/10.1145/169059.169279","Representation in virtual space: visual convention in the graphical user interface","10 ","11","37","228","art; design; interaction styles; representation; user interfaces","7",""
"CHI","93","http://dx.doi.org/10.1145/169059.169284","Principles, techniques, and ethics of stage magic and their application to human interface design","6 ","14","63","604","anthropomorphism; characters; dissimulation; evaluation/methodology; human factors; illusion; magician; principle; technique; theory and methods","8",""
"CHI","93","http://dx.doi.org/10.1145/169059.169291","Perceptual vs. hardware performance in advanced acoustic interface design","0 ","7","13","106","acoustic displays; audio input/output; design; human factors; multimedia; user-interface design issues","4",""
"CHI","93","http://dx.doi.org/10.1145/169059.169294","Separations of concerns in the Chiron-1 user interface development and management system","13 ","4","12","210","ada; artists; design; gui construction; languages; performance; user interface management systems","8","Richard N. Taylor, Department of Computer Science, University of California, Irvine"
"CHI","93","http://dx.doi.org/10.1145/169059.169299","A second generation user interface design environment: the model and the runtime architecture","27 ","11","43","434","application model; design; interaction styles; user interface design environment; user interface management systems","8","Piyawadee Sukaviriya, Graphics, Visualization and Usability Center, Georgia Institute of Technology; James D. Foley, Graphics, Visualization and Usability Center, Georgia Institute of Technology"
"CHI","93","http://dx.doi.org/10.1145/169059.169305","Beyond interface builders: model-based interface tools","26 ","11","35","498","design; evaluation/methodology; languages; performance; user interface management systems","8","Pedro Szekely, USC/Information Sciences Institute, 4676 Admiralty Way, Marina del Rey, CA; Ping Luo, USC/Information Sciences Institute, 4676 Admiralty Way, Marina del Rey, CA"
"CHI","93","http://dx.doi.org/10.1145/169059.169309","Tivoli: an electronic whiteboard for informal workgroup meetings","80 ","13","90","1,527","algorithms; input devices and strategies; synchronous interaction","8","Elin R&#248;nby Pedersen, Department of Computer Science, Roskilde University, DK-4000 Roskilde, Denmark and Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; Kim McCall, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA; Thomas P. Moran, Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
"CHI","93","http://dx.doi.org/10.1145/169059.169312","The user-centered iterative design of collaborative writing software","24 ","11","108","1,620","asynchronous interaction; collaborative writing; design; evaluation/methodology; human factors; iterative design; synchronous and asynchronous writing; user-centered design","7","Ronald M. Baecker, Dynamic Graphics Project, Computer Systems Research Institute, University of Toronto, Toronto, Ontario, Canada M5S 1A4; Dimitrios Nastos, Dynamic Graphics Project, Computer Systems Research Institute, University of Toronto, Toronto, Ontario, Canada M5S 1A4; Ilona R. Posner, Dynamic Graphics Project, Computer Systems Research Institute, University of Toronto, Toronto, Ontario, Canada M5S 1A4"
"CHI","93","http://dx.doi.org/10.1145/169059.169320","Take CoVer: exploiting version support in cooperative systems","15 ","6","19","83","alternative object states; cooperation modes; design; group awareness; human factors; hypertext/hypermedia; synchronous interaction","8",""
"CHI","93","http://dx.doi.org/10.1145/169059.169327","Comparative design review: an exercise in parallel design","3 ","4","20","182","data sharing; evaluation/methodology; interactive systems; performance","4",""
"CHI","93","http://dx.doi.org/10.1145/169059.169335","Generating user interfaces from data models and dialogue net specifications","19 ","11","45","794","algorithms; data models; dialogue nets; parallel; user interface management systems; user interfaces","6","Christian Janssen, Fraunhofer-Institut f&#252;r Arbeitswirtschaft und Organisation, Nobelstr. 12, D-7000 Stuttgart 80, Germany; Anette Weisbecker, Fraunhofer-Institut f&#252;r Arbeitswirtschaft und Organisation, Nobelstr. 12, D-7000 Stuttgart 80, Germany"
"CHI","93","http://dx.doi.org/10.1145/169059.169340","Encapsulating knowledge for intelligent automatic interaction objects selection","45 ","8","28","253","algorithms; computations on discrete structures; design; interaction objects; trees","6","Jean M. Vanderdonckt, Facult&#233;s Universitaires Notre-Dame de la Paix, Institut, d'Informatique, Rue Grandgagnage, 21, B-5000 NAMUR Belgium"
"CHI","93","http://dx.doi.org/10.1145/169059.169346","Providing high-level control and expert assistance in the user interface presentation design","17 ","4","23","274","algorithms; automatic programming; evaluation/methodology; nonnumerical algorithms and problems","8","Won Chul Kim, Department of Electrical Engineering and Computer Science, The George Washington University, Washington, DC"
"CHI","93","http://dx.doi.org/10.1145/169059.169365","Orienteering in an information landscape: how information seekers get from here to there","26 ","9","51","894","collaborative work; evaluation/methodology; human factors; information use; search process","8","Vicki L. O'Day, Hewlett-Packard Laboratories, 1501 Page Mill Road, Palo Alto, CA"
"CHI","93","http://dx.doi.org/10.1145/169059.169369","Using icons to find documents: simplicity is critical","2 ","11","37","557","design; empirical evaluation; formal models of the user; interaction styles; screen design; search process","8",""
"CHI","93","http://dx.doi.org/10.1145/169059.169372","Queries-R-Links: graphical markup for text navigation","4 ","9","20","100","algorithms; experimentation; hypertext navigation and maps; interaction styles; pen-based interaction; retrieval models","7","Gene Golovchinsky, Department of Industrial Engineering, University of Toronto"
"CHI","93","http://dx.doi.org/10.1145/169059.169378","The applied ergonomics group at Philips","0 ","4","17","136","design; evaluation/methodology; human factors","2",""
"CHI","93","http://dx.doi.org/10.1145/169059.169382","Information design methods and the applications of virtual worlds technology at WORL<u>D</u>ESIGN, Inc.","0 ","7","14","212","applications; collaborative design; design; human factors; industry; information environments","2",""
"CHI","93","http://dx.doi.org/10.1145/169059.169393","The silicon graphics customer research and usability group","0 ","4","12","139","design; evaluation/methodology; staffing","2",""

"CHI","93","http://dx.doi.org/10.1145/169059.169399","From undo to multi-user applications: the demo","2 ","5","12","164","asynchronous interaction; cscw; documentation; human factors; management systems; undo; user interface management systems","2",""
"CHI","93","http://dx.doi.org/10.1145/169059.169407","Common elements in today's graphical user interfaces: the good, the bad, and the ugly","0 ","7","18","236","common gui; design esthetics; human factors; interaction styles; languages","4",""
"CHI","93","http://dx.doi.org/10.1145/169059.169414","Human performance using computer input devices in the preferred and non-preferred hands","19 ","22","84","1,116","computer input; fitts' law; human factors; input devices and strategies; performance","8","Paul Kabbash, Computer Systems Research Institute, University of Toronto, Toronto, Ont. Canada M5S 1A4; I. Scott MacKenzie, Dept. of Computing & Information Science, University of Guelph, Guelph, Ont., Canada N1G 2W1"
"CHI","93","http://dx.doi.org/10.1145/169059.169426","The limits of expert performance using hierarchic marking menus","60 ","31","133","1,433","accelerators; experimentation; human factors; input devices; interaction styles; pen based input; pie menus","6","Gordon Kurtenbach, Dept. of Computer Science, University of Toronto, Toronto, Ontario Canada, M5S 1A1"
"CHI","93","http://dx.doi.org/10.1145/169059.169431","Lag as a determinant of human performance in interactive systems","33 ","17","107","953","artificial, augmented, and virtual realities; feedback delay; human factors; human performance modeling; lag; performance; virtual reality","6","I. Scott MacKenzie, Dept. of Computing & Information Science, University of Guelph, Guelph, Ontario, Canada N1G 2W1"
"CHI","93","http://dx.doi.org/10.1145/169059.169435","Computer image retrieval by features: suspect identification","4 ","6","11","86","computer image retrieval; evaluation/methodology; feature retrieval; human factors; retrieval models; theory and methods","6","Eric Lee, Management Science, St. Mary's University, Halifax, NS, Canada B3H 3C3"
"CHI","93","http://dx.doi.org/10.1145/169059.169441","Empirically-based re-design of a hypertext encyclopedia","4 ","5","18","259","design; empirical results; human factors; hypertext; navigation; usability","7","Keith Instone, Department of Computer Science, Bowling Green State University, Bowling Green, Ohio; Barbee Mynatt Teasley, Department of Computer Science, Bowling Green State University, Bowling Green, Ohio"
