"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","88","http://dx.doi.org/10.1145/57167.57183","Color-coding categories in menus","3 ","3","18","493","design; human factors; interaction techniques","6","J. E. McDonald, New Mexico State Univ., Las Cruces; M. E. Molander, New Mexico State Univ., Las Cruces"
"CHI","88","http://dx.doi.org/10.1145/57167.57184","Transfer between menu systems","3 ","2","7","234","design; human factors; word processing","6","P. W. Foltz, Univ. of Colorado, Boulder, CO; S. E. Davies, Univ. of Colorado, Boulder, CO; P. G. Polson, Univ. of Colorado, Boulder, CO"
"CHI","88","http://dx.doi.org/10.1145/57167.57185","Computer-supported cooperative work: breakthroughs for user acceptance","2 ","6","17","202","business; human factors; management","2","I. Greif, Xerox PARC"
"CHI","88","http://dx.doi.org/10.1145/57167.57186","The data model is the heart of interface design","7 ","2","11","270","data models; human factors; management; zog","6",""
"CHI","88","http://dx.doi.org/10.1145/57167.57187","Navigating integrated facilities: initiating and terminating interaction sequences","0 ","3","10","160","design; human factors; management","9","P. Barnard, MRC Applied Psychology Unit, Cambridge, UK; A. MacLean, MRC Applied Psychology Unit, Cambridge, UK"
"CHI","88","http://dx.doi.org/10.1145/57167.57188","Pictures and category labels as navigational aids for catalog browsing","3 ","2","10","365","design; human factors; retrieval models","6","C. Egido, Bell Communications Research, Inc., Morristown, NJ"
"CHI","88","http://dx.doi.org/10.1145/57167.57189","Video: Data for studying human-computer interaction","8 ","2","16","342","computer conferencing, teleconferencing, and videoconferencing; human factors; methodologies; training","5","W. E. Mackay, Microelectronics and Computer Technology Corporation; R. Guindon, Xerox Palo Alto Research Center"
"CHI","88","http://dx.doi.org/10.1145/57167.57190","Choosing between methods: analysing the user's decision space in terms of schemas and linear models","5 ","4","10","212","design; human factors; management; measurement; performance and usage measurement","5","R. M. Young, MRC Applied Psychology Unit, Cambridge, England"
"CHI","88","http://dx.doi.org/10.1145/57167.57191","A general user modelling facility","3 ","3","10","476","applications; human factors","6","R. Kass, Univ. of Pennsylvania, Philadelphia, PA"
"CHI","88","http://dx.doi.org/10.1145/57167.57192","Misconceived misconceptions?","5 ","5","10","207","human factors; interaction techniques; theory","6","M. E. J. Masson, Univ. of Victoria, Victoria, British Columbia, Canada; W. C. Hill, MCC, Austin, TX; J. Conner, MCC, Austin, TX"
"CHI","88","http://dx.doi.org/10.1145/57167.57193","Integrating human factors and software development","2 ","9","27","471","design; human factors; management techniques; software development","3",""
"CHI","88","http://dx.doi.org/10.1145/57167.57194","Groupware: interface design for meetings","1 ","1","11","289","electronic mail; human factors; management","3","M. Mantei, Electronic Data Systems Corporation; L. Suchman, Xerox Palo Alto Research Center;  DeSanctis, Univ. of Minnesota; L. Applegate, Harvard Univ., Cambridge Massachusetts"
"CHI","88","http://dx.doi.org/10.1145/57167.57195","A new conceptual model for interactive user recovery and command reuse facilities","6 ","5","9","268","design; human factors; recovery and restart","6",""
"CHI","88","http://dx.doi.org/10.1145/57167.57196","How users repeat their actions on computers: principles for design of history mechanisms","7 ","1","16","392","design; human factors; management; systems analysis and design; unix","8","S. Greenberg, Univ. of Calgary, Calgary, Alberta, Canada"
"CHI","88","http://dx.doi.org/10.1145/57167.57197","Planning for advising","3 ","2","11","166","decision support; human factors; management; statistical computing","6","J. McKendree, MCC Human Interface Laboratory, Austin, TX"
"CHI","88","http://dx.doi.org/10.1145/57167.57198","Justified advice: a semi-naturalistic study of advisory strategies","10 ","3","8","90","decision support; human factors; interaction techniques; management techniques","6","W. C. Hill, Microelectronics and Computer Technology Corporation, Austin, TX"
"CHI","88","http://dx.doi.org/10.1145/57167.57199","How to interface to advisory systems? Users request help with a very simple language","4 ","2","6","193","decision support; human factors; languages; natural language interfaces","6",""
"CHI","88","http://dx.doi.org/10.1145/57167.57200","UIMSs: threat or menace?","5 ","3","9","161","decision support; document and text editing; human factors; management","4","J. Rosenberg, Hewlett-Packard Laboratories"
"CHI","88","http://dx.doi.org/10.1145/57167.57201","Designing keybindings to be easy to learn and resistant to forgetting even when the set of commands is large","2 ","3","8","215","design; human factors; interaction techniques; systems analysis and design","6","N. Walker, Univ. of Michigan, Ann Arbor"
"CHI","88","http://dx.doi.org/10.1145/57167.57202","Effects of interface design upon user productivity","5 ","4","13","277","decision support; human factors; management; training","6","W. A. Bailey, Tektronix Laboratories, Beaverton, OR; S. T. Knox, Tektronix Laboratories, Beaverton, OR"
"CHI","88","http://dx.doi.org/10.1145/57167.57203","Development of an instrument measuring user satisfaction of the human-computer interface","185 ","107","775","5,277","human factors; interaction techniques; measurement; performance and usage measurement","6","John P. Chin, Univ. of Maryland, College Park, MD; Virginia A. Diehl, Univ. of Maryland, College Park, MD"
"CHI","88","http://dx.doi.org/10.1145/57167.57204","Public Law 99-506, &ldquo;Section 508&rdquo; Electronic Equipment Accessibility for disabled workers","2 ","3","14","353","computer selection; economics; equipment; human factors; regulation","4","R. E. Ladner, Univ. of Washington, Washington, DC"
"CHI","88","http://dx.doi.org/10.1145/57167.57205","A critical assessment of hypertext systems","3 ","5","21","359","data sharing; file organization; languages; management; systems analysis and design","5","G. Fischer, Univ. of Colorado, Boulder, CO; S. Weyer, Apple Computer Inc., Cupertino, CA; W. P. Jones, Arthur D. Little, Inc., Cambridge, MA; A. C. Kay, Apple Computer Inc., Los Angeles, CA"
"CHI","88","http://dx.doi.org/10.1145/57167.57206","Multimodal response planning: an adaptive rule based approach","4 ","2","13","228","design; human factors; management; query processing; systems analysis and design","6","R. A. Gargan, Jr., Lockheed-AI Center, Palo Alto, CA; J. W. Sullivan, Lockheed-AI Center, Palo Alto, CA"
"CHI","88","http://dx.doi.org/10.1145/57167.57207","SAUCI: a knowledge-based interface architecture","1 ","2","7","184","applications and expert systems; human factors; interaction techniques; systems analysis and design","6",""
"CHI","88","http://dx.doi.org/10.1145/57167.57208","Task-oriented parsing - a diagnostic method to be used adaptive systems","7 ","3","16","287","design; human factors; language parsing and understanding; prolog; unix","7",""
"CHI","88","http://dx.doi.org/10.1145/57167.57209","Plan-based representations of pascal and fortran code","2 ","2","12","240","design; human factors; languages; methodologies; pascal; software development","6","C.-C. Yu, Rutgers Univ., New Brunswick, NJ"
"CHI","88","http://dx.doi.org/10.1145/57167.57210","Providing the requisite knowledge via software documentation","0 ","4","13","233","design; documentation; human factors; methodologies; software maintenance","5","J. Pinto, Yale Univ., New Haven, CT"
"CHI","88","http://dx.doi.org/10.1145/57167.57211","Control of cognitive processes during software design: what tools are needed?","13 ","6","38","597","design; human factors; management; software development","6","R. Guindon, Microelectronics and Computer Technology Corporation, Austin, TX"
"CHI","88","http://dx.doi.org/10.1145/57167.57212","Travel around a learning support environment: rambling, orienteering or touring?","19 ","3","8","274","computer-assisted instruction; human factors; interaction techniques; theory","5","N. Hammond, Univ. of York, York, UK"
"CHI","88","http://dx.doi.org/10.1145/57167.57213","Palenque: an interactive multimedia digital video interactive prototype for children","2 ","2","24","586","computer-assisted instruction; device independence; human factors","5",""
"CHI","88","http://dx.doi.org/10.1145/57167.57214","Using latent semantic analysis to improve access to textual information","84 ","20","167","1,622","human factors; indexing methods; languages; retrieval models","5","S. T. Dumais, Bell Communications Research; G. W. Furnas, Bell Communications Research; T. K. Landauer, Bell Communications Research; S. Deerwester, Univ. of Chicago, Chicago, IL"
"CHI","88","http://dx.doi.org/10.1145/57167.57215","Online help systems: design and implementation issues (panel)","1 ","6","15","382","documentation; human factors; management; training","2","G. Kearsley, IBM Corp.; R. L. Campbell, Univ. of Michigan"
