"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","89","http://dx.doi.org/10.1145/67449.67481","The ergonomics psychology project at Inria","0 ","4","12","243","human factors","2",""
"CHI","89","http://dx.doi.org/10.1145/67449.67482","Bat brushes: on the uses of six position and orientation parameters in a paint program","4 ","6","15","324","color, shading, shadowing, and texture; human factors; input devices","6","C. Ware, Univ. of New Brunswick, New Brunswick, Canada"
"CHI","89","http://dx.doi.org/10.1145/67449.67483","Circling: a method of mouse-based selection without button presses","1 ","3","11","231","human factors; input devices","6","J. C. Jackson, Carnegie Mellon Univ., Pittsburgh, PA"
"CHI","89","http://dx.doi.org/10.1145/67449.67484","Systemic implications of leap and an improved two-part cursor","0 ","3","11","177","human factors; interaction techniques","4",""
"CHI","89","http://dx.doi.org/10.1145/67449.67485","A programming language basis for user interface","25 ","7","24","406","apple; human factors; interaction techniques; pascal","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67486","Statemaster: A UIMS based on statecharts for prototyping and target implementation","14 ","8","16","356","c++; human factors; languages; rapid prototyping","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67487","Task-oriented representation of asynchronous user interfaces","9 ","6","17","416","apple; human factors; interaction techniques","6","A. C. Siochi, Virginia Tech, Blacksburg, VA"
"CHI","89","http://dx.doi.org/10.1145/67449.67488","Innovation in user interface development: obstacles and opportunities","8 ","4","11","412","design; human factors; software development; standards","5",""
"CHI","89","http://dx.doi.org/10.1145/67449.67489","User interface design in large corporations: coordination and communication across disciplines","20 ","9","36","588","design; human factors; software development","7","J. Grudin, Microelectronics & Computer Technology Corporation, Austin, TX"
"CHI","89","http://dx.doi.org/10.1145/67449.67490","Behavioral evaluation and analysis of a hypertext browser","34 ","7","20","414","content analysis and indexing; experimentation; information search and retrieval; measurement; systems and software","6","Dennis E. Egan, Bellcore, Morristown, NJ; Joel R. Remde, Bellcore, Morristown, NJ; Thomas K. Landauer, Bellcore, Morristown, NJ; Carol C. Lochbaum, Bellcore, Morristown, NJ"
"CHI","89","http://dx.doi.org/10.1145/67449.67491","How do experienced information lens users use rules?","24 ","4","14","303","electronic mail; human factors","6","W. E. Mackay, Massachusetts Institute of Technology; T. W. Malone, Massachusetts Institute of Technology; K. Crowston, Massachusetts Institute of Technology; R. Rao, Xerox Palo Alto Research Center; D. Rosenblitt, Massachusetts Institute of Technology"
"CHI","89","http://dx.doi.org/10.1145/67449.67492","Performance, preference, and visual scan patterns on a menu-based system: implications for interface design","6 ","4","20","555","design; human factors; query formulation","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67493","My user interface is the best because...","0 ","4","11","227","apple; human factors","3",""
"CHI","89","http://dx.doi.org/10.1145/67449.67494","Synergistic use of direct manipulation and natural language","48 ","4","18","186","human factors; interaction techniques","7","P. R. Cohen, SRI International, Menlo Park, CA; M. Dalrymple, SRI International, Menlo Park, CA; D. B. Moran, SRI International, Menlo Park, CA; F. C. Pereira, SRI International, Menlo Park, CA"
"CHI","89","http://dx.doi.org/10.1145/67449.67495","A synthetic visual environment with hand gesturing and voice input","29 ","10","49","628","computer-aided design; human factors; interaction techniques; speech recognition and synthesis","6","D. Weimer, AT&T Bell Labs., Holmdel, NJ"
"CHI","89","http://dx.doi.org/10.1145/67449.67496","Speech and gestures for graphic image manipulation","39 ","10","57","886","human factors; interaction techniques","5",""
"CHI","89","http://dx.doi.org/10.1145/67449.67497","Design rationale: the argument behind the artifact","48 ","12","49","970","design; human factors; management","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67498","Conversational resources for situated action","6 ","4","17","355","design; human factors","6","D. M. Frohlich, Univ. of Surrey, Guildford, UK"
"CHI","89","http://dx.doi.org/10.1145/67449.67499","Prototyping techniques for different problem contexts","7 ","9","28","832","design; human factors; management; systems development","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67500","The role of laboratory  experiments in HCI: help, hindrance, or ho-hum?","3 ","7","33","448","design; human factors; theory","4","C. G. Wolf, IBM Watson Research Center, Yorktown Heights, NY; J. M. Carroll, IBM Watson Research Center, Yorktown Heights, NY; T. K. Landauer, Bellcore, Morristown, NJ; B. E. John, Carnegie Mellon Univ., Pittsburgh, PA"
"CHI","89","http://dx.doi.org/10.1145/67449.67501","Design environments for constructive and argumentative design","29 ","4","29","523","design; human factors; management; systems development","7","G. Fischer, Univ. of Colorado, Boulder; R. McCall, Univ. of Colorado, Boulder"
"CHI","89","http://dx.doi.org/10.1145/67449.67502","Generating highly interactive user interfaces","15 ","3","12","293","design; human factors; languages; systems analysis and design","6","C. Wiecha, IBM T.J. Watson Research Center, Yorktown Heights, NY; W. Bennett, IBM T.J. Watson Research Center, Yorktown Heights, NY; s. Boies, IBM T.J. Watson Research Center, Yorktown Heights, NY"
"CHI","89","http://dx.doi.org/10.1145/67449.67503","Directed dialogue protocols: verbal data for user interface design","4 ","4","13","244","design; human factors; systems analysis and design","5","S. T. Knox, Tektronix Labs., Beaverton, OR; W. A. Bailey, Tektronix Labs., Beaverton, OR"
"CHI","89","http://dx.doi.org/10.1145/67449.67504","Conversational hypertext: information access through natural language dialogues with computers","2 ","3","6","187","human factors; languages; query languages; retrieval models","4",""
"CHI","89","http://dx.doi.org/10.1145/67449.67505","Transforming text into hypertext for a compact disc encyclopedia","8 ","3","13","265","content analysis and indexing; information search and retrieval; miscellaneous","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67506","The tourist artificial reality","1 ","4","8","267","design; human factors; systems analysis and design","6","K. Fairchild, MCC/STP, Austin, TX; G. Meredith, MCC/STP, Austin, TX"
"CHI","89","http://dx.doi.org/10.1145/67449.67507","Human-computer interaction department, Hewlett-Packard Laboratories","0 ","4","11","177","human factors; management; user interfaces","2",""
"CHI","89","http://dx.doi.org/10.1145/67449.67508","Cognitive user interface laboratory, GMD-IPSI","0 ","4","12","173","human factors; information theory","2","H. U. Hoppe, IPSI, Darmstadt, W. Germany; R. T. King, IPSI, Darmstadt, W. Germany"
"CHI","89","http://dx.doi.org/10.1145/67449.67509","Human-computer interaction lab, University of Maryland","0 ","4","9","252","design; human factors","2",""
"CHI","89","http://dx.doi.org/10.1145/67449.67510","Search technology, Inc.","0 ","2","8","199","human factors","2",""
"CHI","89","http://dx.doi.org/10.1145/67449.67511","Planar maps: an interaction paradigm for graphic design","9 ","6","26","500","design; human factors; interaction techniques","6","P. Baudelaire, Digital Equipment Corp., France"
"CHI","89","http://dx.doi.org/10.1145/67449.67512","Encapsulating interactive behaviors","19 ","6","18","262","design; human factors; user interfaces","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67513","Constraint grammars&ndash;a new model for specifying graphical applications","14 ","n/a","n/a","n/a","device independence; human factors; languages","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67514","The effects of device technology on the usability of advanced telephone functions","10 ","5","14","396","design; human factors","7","T. L. Roberts, U S West Advanced Technologies, Englewood, CO"
"CHI","89","http://dx.doi.org/10.1145/67449.67515","An experiment into the use of auditory cues to reduce visual workload","14 ","3","23","522","color, shading, shadowing, and texture; human factors; ibm pc","8","M. L. Brown, Rensselaer Polytechnic Institute, Troy, NY; S. L. Newsome, Rensselaer Polytechnic Institute, Troy, NY"
"CHI","89","http://dx.doi.org/10.1145/67449.67516","The design of phone-based interfaces for consumers","7 ","4","31","637","design; human factors","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67517","Tools for supporting cooperative work near and far: highlights from the CSCW conference","2 ","3","11","266","computer conferencing, teleconferencing, and videoconferencing; human factors","4","S. F. Ehrlich, Rand Corporation; T. Bikson, MIT"
"CHI","89","http://dx.doi.org/10.1145/67449.67518","Helgon: extending the retrieval by reformulation paradigm","24 ","4","12","225","design; human factors; languages; query formulation","6","G. Fischer, Univ. of Colorado, Boulder, CO"
"CHI","89","http://dx.doi.org/10.1145/67449.67519","User-interface design for a clinical neurophysiological intensive monitoring system","0 ","4","8","257","design; human factors; interaction techniques","6","T. F. Collura, Cleveland Clinic Foundation, Cleveland, OH; E. C. Jacobs, Cleveland Clinic Foundation, Cleveland, OH; R. C. Burgess, Cleveland Clinic Foundation, Cleveland, OH"
"CHI","89","http://dx.doi.org/10.1145/67449.67520","A document layout system using automatic document architecture extraction","1 ","3","14","432","documentation; human factors; word processing","6","I. Iwai, Toshiba Corporation, Kawasaki, Japan; M. Doi, Toshiba Corporation, Kawasaki, Japan; K. Yamaguchi, Toshiba Corporation, Kawasaki, Japan; M. Fukui, Toshiba Corporation, Kawaski, Japan"
"CHI","89","http://dx.doi.org/10.1145/67449.67521","Models of user interactions with graphical interfaces: 1. statistical","0 ","4","13","325","design; human factors; interaction techniques","6","D. J. Gillan, Lockheed Engineering and Sciences Co., Houston, TX; R. Lewis, Rice Univ., Houston, TX"
"CHI","89","http://dx.doi.org/10.1145/67449.67522","Understanding Bayesian reasoning via graphical displays","5 ","10","36","582","human factors; medical information systems; theory","6",""
"CHI","89","http://dx.doi.org/10.1145/67449.67523","Mathematical formula editor for CAI","0 ","5","38","649","computer-assisted instruction; human factors; mathematics and statistics; program editors","6",""
