"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207690","Understanding user experience in stereoscopic 3D games","1 ","122","610","610","game experience; genre; miscellaneous; presence; simulator sickness.; user experience","10","Jonas Schild, University of Duisburg-Essen, Duisburg, Germany; Joseph LaViola, University of Central Florida, Orlando, Florida, United States; Maic Masuch, University of Duisburg-Essen, Duisburg, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207692","Health promotion as activism: building community capacity to effect social change","0 ","106","676","676","activism; group and organization interfaces; low-income","10","Andrea Parker, Georgia Institute of Technology, Atlanta, Georgia, United States; Vasudhara Kantroo, Nokia R&#38; D, Sunnyvale, California, United States; Hee Rin Lee, School of Informatics &#38; Computing, Indiana University, Bloomington, Bloomington, Indiana, United States; Miguel Osornio, Georgia Institute of Technology, Atlanta, Georgia, United States; Mansi Sharma, College of Computing, Georgia Institute of Technology, Atlanta, United States, Atlanta, Georgia, Georgia; Rebecca Grinter, College of Computing, Georgia Institute of Technology, Atlanta, Georgia, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207693","Augmented perception of satiety: controlling food consumption by changing apparent size of food with augmented reality","2 ","101","618","618","augmented reality; human food interaction; perception of satiety","10","Takuji Narumi, The University of Tokyo, Tokyo, Japan; Yuki Ban, The University of Tokyo, Tokyo, Japan; Takashi Kajinami, The University of Tokyo, Tokyo, Japan; Tomohiro Tanikawa, The University of Tokyo, Tokyo, Japan; Michitaka Hirose, The University of Tokyo, Tokyo, Japan"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207694","Laying the table for HCI: uncovering ecologies of domestic food consumption","0 ","78","403","403","augmentation; domestic technology; food; miscellaneous; tableware","10","Annika Hupfeld, University of Nottingham, Nottingham, United Kingdom; Tom Rodden, University of Nottingham, Nottingham, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207695","panavi: recipe medium with a sensors-embedded pan for domestic users to master professional culinary arts","1 ","75","471","471","cooking; kitchen; situated actions; user interfaces","10","Daisuke Uriu, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan; Mizuki Namai, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan; Satoru Tokuhisa, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan; Ryo Kashiwagi, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan; Masahiko Inami, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan; Naohito Okude, Graduate School of Media Design, Keio University &#38; Graduate School of Media Design, Keio University, Yokohama, Kanagawa, Japan"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207697","Keep in touch: channel, expectation and experience","1 ","97","672","672","affect; connectedness; empathy; multimodality; user interfaces","10","Rongrong Wang, Virginia Tech, Blacksburg, Virginia, United States; Francis Quek, Center for Human Computer Interaction, Virginia Tech, Blacksburg, Virginia, United States; Deborah Tatar, Center for Human Computer Interaction, Virginia Tech, Blacksburg, Virginia, United States, Blacksburg, Virginia, United States; Keng Soon Teh, National University of Singapore, Singapore, Singapore; Adrian Cheok, National University of Singapore, Singapore, Singapore"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207698","TAP &#38; PLAY: an end-user toolkit for authoring interactive pen and paper language activities","0 ","126","776","776","children; end-user authoring toolkit; learning","10","Anne Marie Piper, University of California, San Diego &#38; University of California, San Diego, La Jolla, California, United States; Nadir Weibel, University of California San Diego &#38; University of California San Diego, La Jolla, California, United States; James Hollan, UCSD &#38; UCSD, La Jolla, California, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207699","At home with surface computing?","2 ","115","584","584","field-study; interactive surfaces and tabletops; physics-simulation","10","David Kirk, Newcastle University, Newcastle upon Tyne, United Kingdom; Shahram Izadi, Microsoft Research, Cambridge, United Kingdom; Otmar Hilliges, Microsoft Research, Cambridge, United Kingdom; Richard Banks, Microsoft Research, Cambridge, United Kingdom; Stuart Taylor, Microsoft Research, Cambridge, United Kingdom; Abigail Sellen, Microsoft Research, Cambridge, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207700","StoryCrate: tabletop storyboarding for live film production","0 ","90","433","433","broadcast; group and organization interfaces; tangible interface","10","Tom Bartindale, Newcastle University, Newcastle upon Tyne, United Kingdom; Alia Sheikh, BBC Research &#38; Development, London, United Kingdom; Nick Taylor, Newcastle University, Newcastle upon Tyne, United Kingdom; Peter Wright, Newcastle University, Newcastle Upon Tyne, United Kingdom; Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207702","LightGuide: projected visualizations for hand movement guidance","2 ","99","766","766","appropriated surfaces; on-demand interfaces; tracking","10","Rajinder Sodhi, University of Illinois at Urbana-Champaign, Urbana, Illinois &#38; Microsoft Research, Redmond, Washington, United States; Hrvoje Benko, Microsoft Research, Redmond, Washington, United States; Andrew Wilson, Microsoft Research, Redmond, Washington, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207703","Understanding flicking on curved surfaces","0 ","70","443","443","curved surface; touch-input","10","Simon Voelker, RWTH Aachen University, Aachen, NRW, Germany; Christine Sutter, RWTH Aachen University, Aachen, NRW, Germany; Lei Wang, RWTH Aachen University, Aachen, NRW, Germany; Jan Borchers, RWTH Aachen University, Aachen, NRW, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207704","MirageTable: freehand interaction on a projected augmented reality tabletop","3 ","121","928","928","3d digitization; 3d teleconferencing; projective textures; shared task space; user interfaces","10","Hrvoje Benko, Microsoft Research, Redmond, Washington, United States; Ricardo Jota, Technical University of Lisbon, Lisbon, Portugal &#38; Microsoft Research, Redmond, Washington, United States; Andrew Wilson, Microsoft Research, Redmond, Washington, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207705","How screen transitions influence touch and pointer interaction across angled display arrangements","0 ","71","383","383","display connection; interactive surfaces; transition","4","Fabian Hennecke, University of Munich, Munich, Germany; Wolfgang Matzke, University of Munich, Munich, Germany; Andreas Butz, University of Munich, Munich, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207706","How small can you go?: analyzing the effect of visual angle in pointing tasks","0 ","73","418","418","accuracy; miscellaneous; visual angle","4","Juan Pablo Hourcade, University of Iowa, Iowa City, Iowa, United States; Natasha Bullock-Rest, University of Iowa, Iowa City, Iowa, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207708","Human computation tasks with global constraints","3 ","116","504","504","collaborative planning; group and organization interfaces; human computation","10","Haoqi Zhang, Harvard University, Cambridge, Massachusetts, United States; Edith Law, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Rob Miller, MIT CSAIL, Cambridge, Massachusetts, United States; Krzysztof Gajos, Harvard University, Cambridge, Massachusetts, United States; David Parkes, Harvard University, Cambridge, Massachusetts, United States; Eric Horvitz, Microsoft Research, Redmond, Washington, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207709","Strategies for crowdsourcing social data analysis","1 ","162","786","786","crowdsourcing; information visualization","10","Wesley Willett, University of California, Berkeley, Berkeley, CA, United States; Jeffrey Heer, Stanford University, Stanford, California, United States; Maneesh Agrawala, University of California, Berkeley, Berkeley, California, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207710","Direct answers for search queries in the long tail","0 ","73","452","452","crowdsourcing; search user interfaces","10","Michael S. Bernstein, MIT CSAIL, Cambridge, Massachusetts, United States; Jaime Teevan, Microsoft Research, Redmond, Washington, United States; Susan Dumais, Microsoft Research, Redmond, Washington, United States; Daniel Liebling, Microsoft Research, Redmond, Washington, United States; Eric Horvitz, Microsoft Research, Redmond, Washington, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207711","Distributed sensemaking: improving sensemaking by leveraging the efforts of previous users","0 ","81","503","503","collaboration; miscellaneous; sensemaking","10","Kristie Fisher, Microsoft, Redmond, Washington, United States; Scott Counts, Microsoft Research, Redmond, Washington, United States; Aniket Kittur, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207713","Improving command selection with CommandMaps","0 ","84","823","823","commands; hierarchies; user interfaces","10","Joey Scarr, University of Canterbury, Christchurch, New Zealand; Andy Cockburn, University of Canterbury, Christchurch, New Zealand; Carl Gutwin, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; Andrea Bunt, University of Manitoba, Winnipeg, Manitoba, Canada"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207714","Improving scrolling devices with document length dependent gain","1 ","73","333","333","control-display gain; scrolling","10","Andy Cockburn, University of Canterbury, Christchurch, New Zealand; Philip Quinn, University of Canterbury, Christchurch, New Zealand; Carl Gutwin, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; Stephen Fitchett, University of Canterbury &#38; University of Canterbury, Christchurch, New Zealand"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207715","Aural browsing on-the-go: listening-based back navigation in large web architectures","2 ","79","333","333","aural web; info architecture; mobile web","10","Tao Yang, Indiana University, Indianapolis, Indiana, United States; Mexhid Ferati, Indiana University, Indianapolis, Indiana, United States; Yikun Liu, Indiana University, Indianapolis, Indiana, United States; Romisa Rohani Ghahari, Indiana University, Indianapolis, Indiana, United States; Davide Bolchini, Indiana University, Indianapolis, Indiana, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207716","Polyzoom: multiscale and multifocus exploration in 2d visual spaces","0 ","77","417","417","comparative visualization; maps; multifocus interaction; user interfaces; visual exploration","10","Waqas Javed, Purdue University, West Lafayette, Indiana, United States; Sohaib Ghani, Purdue University, WEST LAFAYETTE, Indiana, United States; Niklas Elmqvist, Purdue University, WEST LAFAYETTE, Indiana, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207718","Looking glass: a field study on noticing interactivity of a shop window","6 ","134","858","858","interactivity; noticing interactivity; user representation","10","J&#246;rg M&#252;ller, TU Berlin, Berlin, Germany; Robert Walter, TU Berlin, Berlin, Germany; Gilles Bailly, TU Berlin, Berlin, Germany; Michael Nischt, TU Berlin, Berlin, Germany; Florian Alt, University of Stuttgart, Stuttgart, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207719","Urban HCI: spatial aspects in the design of shared encounters for media facades","2 ","80","446","446","architecture; media facade; shared encounter; urban hci","10","Patrick Tobias Fischer, Strathclyde University, Glasgow, United Kingdom; Eva Hornecker, University of Strathclyde, Glasgow, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207720","Chained displays: configurations of public displays can be used to influence actor-, audience-, and passer-by behavior","0 ","93","486","486","chained displays; form factor; public displays","10","Maurice Ten Koppel, TU Berlin, Berlin, Germany; Gilles Bailly, TU Berlin, Berlin, Germany; J&#246;rg M&#252;ller, TU Berlin, Berlin, Germany; Robert Walter, TU Berlin, Berlin, Berlin, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207722","Investigating the presence, form and behavior of virtual possessions in the context of a teen bedroom","2 ","78","328","328","bedroom; design methods; home; research through design; teenagers; virtual possessions","10","William Odom, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; John Zimmerman, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Hajin Choi, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Stephanie Meier, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Angela Park, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207723","Technology heirlooms?: considerations for passing down and inheriting digital materials","1 ","65","340","340","design; digital inheritance; miscellaneous; technology probes","10","William Odom, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Richard Banks, Microsoft Research, Cambridge, United Kingdom; David Kirk, Newcastle University, Newcastle upon Tyne, United Kingdom; Richard Harper, Microsoft Research, Cambridge, United Kingdom; Si&#226;n Lindley, Microsoft Research Cambridge, Cambridge, Cambridgeshire, United Kingdom; Abigail Sellen, Microsoft Research Cambridge, Cambridge, Cambridgeshire, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207724","Digitality and materiality of new media: online TV watching in china","0 ","70","364","364","design; human factors; miscellaneous; new media tv; tv","10","Qi Wang, Fudan University, Shanghai, Shanghai, China; Xianghua Ding, Fudan University, Shanghai, Shanghai, China; Tun Lu, Fudan University, Shanghai, Shanghai, China; Ning Gu, Fudan University, Shanghai, Shanghai, China"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207725","Writing the experience of information retrieval: digital collection design as a form of dialogue","0 ","78","283","283","criticism; experience design; user interfaces","10","Melanie Feinberg, University of Texas at Austin, Austin, Texas, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207727","The mismeasurement of privacy: using contextual integrity to reconsider privacy in HCI","1 ","97","464","464","location-based services; privacy; user studies","10","Louise Barkhuus, Stockholm University, Stockholm, Sweden"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207728","Tag, you can see it!: using tags for access control in photo sharing","0 ","72","393","393","access control; privacy; systems and information theory","10","Peter Klemperer, Carnegie Mellon University, Pittsburgh, PA, United States; Yuan Liang, Carnegie Mellon University, pittsburgh, PA, United States; Michelle Mazurek, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Manya Sleeper, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Blase Ur, Carnegie Mellon University, Pittsburgh, PA, USA; Lujo Bauer, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Lorrie Faith Cranor, Carnegie Mellon, Pittsburgh, Pennsylvania, United States; Nitin Gupta, Carnegie Mellon University, Pittsburgh, PA, United States; Michael Reiter, University of North Carolina, Chapel Hill, Chapel Hill, NC, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207729","Curation, provocation, and digital identity: risks and motivations for sharing provocative images online","1 ","69","292","292","digital rights; identity; photos; sharing","4","Rebecca Gulotta, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Haakon Faste, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Jennifer Mankoff, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207730","The implications of offering more disclosure choices for social location sharing","0 ","83","296","296","configuration; on-line information services; rules","4","Karen Tang, University of California, Irvine, Irvine, California, United States; Jason Hong, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; Dan Siewiorek, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207731","Interactivity as self-expression: a field experiment with customization and blogging","0 ","69","390","390","blogging; interactivity; user engagement","10","S. Shyam Sundar, The Pennsylvania State University, University Park, Pennsylvania, United States &#38; Sungkyunkwan University, Seoul, Korea; Jeeyun Oh, Pennsylvania State Universtiy, University Park, Pennsylvania, United States; Saraswathi Bellur, The Pennsylvania State University, University Park, Pennsylvania, United States; Haiyan Jia, Pennsylvania State University, University Park, Pennsylvania, United States; Hyang-Sook Kim, Pennsylvania State University, University Park, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207733","CrossingGuard: exploring information content in navigation aids for visually impaired pedestrians","0 ","104","458","458","geographic data; user interfaces; wayfinding","10","Richard Guy, University of Toronto, Toronto, Ontario, Canada; Khai Truong, University of Toronto, Toronto, Ontario, Canada"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207734","SpaceSense: representing geographical information to visually impaired people using spatial tactile feedback","0 ","74","384","384","assistive technology; handheld devices; user interfaces; vibrotactile feedback","10","Koji Yatani, University of Toronto &#38; Microsoft Research Asia, Toronto, Ontario, Canada; Nikola Banovic, University of Toronto, Toronto, Ontario, Canada; Khai Truong, University of Toronto, Toronto, Ontario, Canada"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207735","The user as a sensor: navigating users with visual impairments in indoor spaces using tactile landmarks","1 ","70","411","411","indoor navigation; user interfaces","8","Navid Fallah, University of Nevada, Reno, Reno, Nevada, United States; Ilias Apostolopoulos, University of Nevada, Reno, Reno, Nevada, United States; Kostas Bekris, University of Nevada, Reno, Reno, Nevada, United States; Eelke Folmer, University of Nevada, Reno, Reno, Nevada, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207736","Guidelines are only half of the story: accessibility problems encountered by blind users on the web","1 ","73","601","601","accessibility guidelines; hypertext/hypermedia; user interfaces","10","Christopher Power, University of York, York, North Yorkshire, United Kingdom; Andr&#233; Freire, University of York, York, North Yorkshire, United Kingdom; Helen Petrie, University of York, York, North Yorkshire, United Kingdom; David Swallow, University of York, York, North Yorkshire, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207738","Interpretation and trust: designing model-driven visualizations for text analysis","1 ","85","481","481","design guidelines; text; visual analysis","10","Jason Chuang, Stanford University, Stanford, California, United States; Daniel Ramage, Stanford University, Stanford, California, United States; Christopher Manning, Stanford University, Stanford, California, United States; Jeffrey Heer, Stanford University, Stanford, California, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207739","V-model: a new innovative model to chronologically visualize narrative clinical texts","0 ","75","417","417","clinical reports; patient history; user interfaces","10","Heekyong Park, Seoul National University, Seoul, Kyongki-do, Korea, Republic of; Jinwook Choi, Seoul National University, Seoul, Kyongki-do, Korea, Republic of"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207740","JigsawMap: connecting the past to the future by mapping historical textual cadasters","0 ","66","395","395","cadaster; graph layout; interactive visualization; miscellaneous","10","Hyungmin Lee, Seoul National University, Seoul, South Korea; Sooyun Lee, Seoul National University, Seoul, South Korea; Namwook Kim, Seoul National University, Seoul, South Korea"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207741","Semantic interaction for visual text analytics","2 ","93","517","517","interaction; visual analytics","10","Alex Endert, Virginia Tech, Blacksburg, Virginia, United States; Patrick Fiaux, Virginia Tech, Blacksburg, Virginia, United States; Chris North, Virginia Tech, Blacksburg, Virginia, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207743","Touch&#233;: enhancing touch interaction on humans, screens, liquids, and everyday objects","8 ","156","1,905","1,905","gestures; on-body computing; touch; user interfaces","10","Munehiko Sato, Disney Research, Pittsburgh, Pittsburgh, Pennsylvania, USA &#38; The University of Tokyo, Tokyo, Japan; Ivan Poupyrev, Disney Research, Pittsburgh &#38; Carnegie Mellon University, Pittsburgh, Pennsylvania, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207744","Detecting error-related negativity for interaction design","1 ","74","507","507","brain computer interface; electroencephalography; flick; user interfaces","10","Chi Vi, University of Bristol, Bristol, United Kingdom; Sriram Subramanian, University of Bristol, Bristol, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207745","Implanted user interfaces","2 ","89","643","643","augmented humans; implantables; implanted interfaces; user interfaces; wireless power","10","Christian Holz, Autodesk Research, Toronto, Ontario, Canada &#38; Hasso Plattner Institute, Potsdam, Germany; Tovi Grossman, University of Toronto, Toronto, Ontario, Canada"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207746","EEG analysis of implicit human visual perception","1 ","76","395","395","artifacts; hvs; perception","4","Maryam Mustafa, Technical University of Braunschweig, Braunschweig, Neidersachsen, Germany; Lea Lindemann, Technical University of Braunschweig, Braunschweig, Niedersachsen, Germany; Marcus Magnor, Technical University of Braunschweig, Braunschweig, Niedersachsen, Germany"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207747","Development and evaluation of interactive system for synchronizing electric taste and visual content","0 ","55","326","326","electric taste; latency difference of several sensations; multimodal information system","4","Hiromi Nakamura, Meiji University, Kawasaki City, Kanagawa, Japan; Homei Miyashita, Meiji University, Kawasaki City, Kanagawa, Japan"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207749","Empathy, participatory design and people with dementia","2 ","78","503","503","dementia; experience; participatory design","10","Stephen Lindsay, Newcastle University, Newcastle upon Tyne, United Kingdom; Katie Brittain, Newcastle University, Newcastle upon Tyne, United Kingdom; Daniel Jackson, Newcastle University, Newcastle Upon Tyne, United Kingdom; Cassim Ladha, Newcastle University, Newcastle upon Tyne, United Kingdom; Karim Ladha, Newcastle University, Newcastle upon Tyne, United Kingdom; Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207750","From death to final disposition: roles of technology in the post-mortem interval","0 ","56","270","270","collaboration; end of life; funerals; thanatosensitive design","10","Wendy Moncur, University of Dundee, Dundee, United Kingdom; Jan Bikker, University of Dundee, Dundee, United Kingdom; Elaine Kasket, London Metropolitan University, London, United Kingdom; John Troyer, University of Bath, Bath, United Kingdom"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207751","On saliency, affect and focused attention","2 ","68","355","355","focused attention; news entertainment; saliency; user interests","10","Lori McCay-Peet, Dalhousie University, Halifax, Nova Scotia, Canada; Mounia Lalmas, Yahoo! Research, Barcelona, Spain; Vidhya Navalpakkam, Yahoo! Research, Santa Clara, California, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207752","The way i talk to you: sentiment expression in an organizational context","0 ","56","293","293","computer-mediated-communication; miscellaneous; sentiments; socializing","4","Jiang Yang, University of Michigan, Ann Arbor, Michigan, United States; Lada Adamic, University of Michigan Ann Arbor, Michigan, United States; Mark Ackerman, University of Michigan, Ann Arbor, Michigan, United States; Zhen Wen, IBM T. J. Watson Research Center, Hawthorne, New York, United States; Ching-Yung Lin, IBM T. J. Watson Research Center, Hawthorne, New York, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207754","""A pace not dictated by electrons"": an empirical study of work without email","0 ","100","448","448","email; group and organization interfaces; miscellaneous; sensors","10","Gloria Mark, University of California, Irvine, Irvine, California, United States; Stephen Voida, University of California, Irvine, Irvine, California, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207755","""You've got video"": increasing clickthrough when sharing enterprise video with email","0 ","51","220","220","email overload; miscellaneous; video sharing","4","Mercan Topkara, IBM T. J. Watson Research Center, Hawthorne, New York, United States; Shimei Pan, IBM T. J. Watson Research Center, Hawthorne, New York, United States; Jennifer Lai, IBM T. J. Watson Research Center, Hawthorne, New York, United States; Ahmet Dirik, Uludag University, Bursa, Turkey; Steven Wood, IBM T.J. Watson Research Center, Hawthorne, New York, United States; Jeff Boston, IBM T.J. Watson Research Center, Hawthorne, New York, United States"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207756","Impression formation in corporate people tagging","0 ","51","237","237","design; experimentation; group and organization interfaces; human factors; people tagging; presentation of self; web 2.0","10","Daphne R. Raban, University of Haifa, Haifa, Israel; Avinoam Danan, University of Haifa, Haifa, Israel; Inbal Ronen, IBM Research, Haifa, Israel; Ido Guy, IBM Research, Haifa, Israel"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207758","Too close for comfort: a study of the effectiveness and acceptability of rich-media personalized advertising","2 ","95","486","486","personalization; targeted advertising","10","Miguel Malheiros, University College London, London, United Kingdom; Charlene Jennett, University College London, London, United Kingdom; Snehalee Patel, University College London, London, United Kingdom; Sacha Brostoff, University College London, London, United Kingdom; Martina Angela Sasse, University College London, London, United Kingdom"
