"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","85","http://dx.doi.org/10.1145/317456.317483","Expanded design procedures for learnable, usable interfaces (panel session)","2","5","16","176","design; performance; user interfaces","2",""
"CHI","85","http://dx.doi.org/10.1145/317456.317484","Engineering for usability (panel session): lessons from the user derived interface","4","3","13","217","design; management; performance; user-centered design","4","Dennis Wixon, Digital Equipment Corporation"
"CHI","85","http://dx.doi.org/10.1145/317456.317485","Prompting, feedback and error correction in the design of a scenario machine","6","5","17","313","design; human factors; measurement; reliability; theory; user/machine systems","5","John M. Carroll, User Interface Institute, IBM Thomas J. Watson Research Center, Yorktown Heights, NY"
"CHI","85","http://dx.doi.org/10.1145/317456.317486","Information sought and information provided: an empirical study of user/expert dialogues","17","5","15","175","design; management; theory; user/machine systems","5",""
"CHI","85","http://dx.doi.org/10.1145/317456.317487","Knowledge-based help systems","37","7","41","488","applications and expert systems; human factors; performance; training, help, and documentation","7","Gerhard Fischer, Research Group INFORM, Department of Computer Science, University of Stuttgart, Federal Republic of Germany; Andreas Lemke, Research Group INFORM, Department of Computer Science, University of Stuttgart, Federal Republic of Germany"
"CHI","85","http://dx.doi.org/10.1145/317456.317488","Design alternatives for user interface management sytems based on experience with COUSIN","37","5","139","489","design; management; theory; user/machine systems","7","Philip J. Hayes, Computer Science Department, Carnegie-Mellon University, Pittsburgh, PA; Pedro A. Szekely, Computer Science Department, Carnegie-Mellon University, Pittsburgh, PA"
"CHI","85","http://dx.doi.org/10.1145/317456.317489","ADM &mdash; a dialog manager","28","4","48","221","design; interaction styles; performance; theory","7","Andrew J. Schulert, Apollo Computer, Inc., 15 Elizabeth Drive, Chelmsford, MA; George T. Rogers, Apollo Computer, Inc., 15 Elizabeth Drive, Chelmsford, MA"
"CHI","85","http://dx.doi.org/10.1145/317456.317490","User performance with command, menu, and iconic interfaces","22","9","84","834","design; experimentation; interaction styles; measurement; theory","7","John Whiteside, Digital Equipment Corporation; Sandra Jones, Digital Equipment Corporation; Paula S. Levy, Digital Equipment Corporation"
"CHI","85","http://dx.doi.org/10.1145/317456.317491","Listener training for speech-output applications","1","5","18","93","design; languages; measurement; speech recognition and synthesis; training, help, and documentation","4",""
"CHI","85","http://dx.doi.org/10.1145/317456.317492","Speech recognition and manner of speaking in noise and in quiet","5","6","18","300","design; experimentation; languages; measurement; speech recognition and synthesis; voice i/o","3",""
"CHI","85","http://dx.doi.org/10.1145/317456.317493","Why is synthetic speech harder to remember than natural speech?","2","4","16","287","design; experimentation; languages; measurement; speech recognition and synthesis; voice i/o","6",""
"CHI","85","http://dx.doi.org/10.1145/317456.317494","A quantitative model of the learning and performance of text editing knowledge","24","5","29","293","applications; document and text editing; experimentation; management; model validation and analysis; simulation output analysis; user interfaces","6","Peter G. Polson, University of Colorado, Boulder, CO"
"CHI","85","http://dx.doi.org/10.1145/317456.317495","A theory of stimulus-response compatibility applied to human-computer interaction","10","7","37","647","algorithms; experimentation; management; performance; user interfaces","7","Bonnie E. John, Department of Psychology, Carnegie-Mellon University; Paul S. Rosenbloom, Departments of Computer Science and Psychology, Stanford University"
"CHI","85","http://dx.doi.org/10.1145/317456.317496","BASIC versus natural language: is there one underlying comprehension process?","0","5","12","174","basic; human factors; management; natural language; performance","3","Jennifer L. Dyck, Department of Psychology, University of California, Santa Barbara"
