"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","87","http://dx.doi.org/10.1145/29933.275637","Event-response systems: a technique for specifying multi-threaded dialogues","16 ","6","23","341","concurrency; human factors; interaction techniques; languages; parallelism and concurrency; theory; user interfaces","8",""
"CHI","87","http://dx.doi.org/10.1145/29933.275638","Towards a model of user perception of computer systems response time","2 ","9","31","451","configuration design; empirical studies; human factors; management; models; performance measures; user perception","5","Robert Geist, Clemson Univ., Clemson, SC; Robert Allen, Clemson Univ., Clemson, SC"
"CHI","87","http://dx.doi.org/10.1145/29933.275639","A comparison of rule-based and positionally constant arrangements of computer menu items","16 ","4","16","416","computer menus; experimentation; human-computer interaction; management; performance; screen design; theory; visual search","6",""
"CHI","87","http://dx.doi.org/10.1145/29933.275640","Comparing a form-based and a language-based user interface for instructing a mail program","3 ","5","13","233","design; electronic mail; forms; interaction styles; management; performance","6","Robin Jeffries, Hewlett-Packard Labs, Palo Alto, CA"
"CHI","87","http://dx.doi.org/10.1145/29933.275641","Intelligence in interfaces (panel)","0 ","4","10","186","applications and expert systems; design tools and techniques; management; theory; user/machine systems","3","Robert Neches, Univ. of Southern California, Marina del Rey; John Seely Brown, Xerox Palo Alto Research Center, Palo Alto, CA; Norm Sondheimer, Univ. of Southern California, Marina del Rey"
"CHI","87","http://dx.doi.org/10.1145/29933.275642","Creating dynamic interaction techniques by demonstration","23 ","9","19","295","automatic programming; direct manipulation; input devices and strategies; management; program synthesis; theory; user interface management systems; visual programming","8",""
"CHI","87","http://dx.doi.org/10.1145/29933.275643","Panther: a specification system for graphical controls","3 ","5","14","182","control theory; experimentation; graphical interface specification; human factors; interaction techniques; performance; theory","6",""
"CHI","87","http://dx.doi.org/10.1145/29933.275644","A control panel interface for graphics and image processing applications","4 ","4","14","255","applications environment; design; graphics applications; image processing applications; management; theory","6","Gene L. Fisher, Univ. of California, Davis"
"CHI","87","http://dx.doi.org/10.1145/29933.275645","The use of scenarios in human-computer interaction research: turbocharging the tortoise of cumulative science","18 ","10","76","817","design; management; performance; scenarios; theory; user/machine systems","6","Richard M. Young, MRC, Cambridge, UK"
"CHI","87","http://dx.doi.org/10.1145/29933.275646","Structural analysis of verbal data","3 ","9","19","270","cognitive engineering; evaluation/methodology; management; performance; protocol analysis; user/machine systems","5","Wayne A. Bailey, Tektronix, Inc., Beaverton, OR"
"CHI","87","http://dx.doi.org/10.1145/29933.275647","Evaluating user and system models: applying scaling techniques to problems in human-computer interaction","4 ","3","20","472","assessment of system usability; design; measurement; performance; reliability; user conceptual models","6","Wendy A. Kellogg, IBM Thomas J. Watson Research Center, Yorktown Heights, NY"

"CHI","87","http://dx.doi.org/10.1145/29933.275649","Whiter (or wither) UIMS?","2 ","5","26","187","design; human factors; measurement; theory","4","Dan R. Olsen, Jr., Computer Science Department, Brigham Young University; Mark Green, Department of Computing Science, University of Alberta; Keith A. Lantz, Department of Computer Science, Stanford University"
"CHI","87","http://dx.doi.org/10.1145/29933.275650","Evolution of an organizational interface: the new business department at a large insurance firm","2 ","6","14","254","business; design; management; office automation; organizational interface; performance","8","Andrew Clement, York Univ., North York, Ont., Canada"
"CHI","87","http://dx.doi.org/10.1145/29933.275651","Social and psychological factors influencing the design of office communications systems","19 ","8","25","653","communication; design; human factors; office automation; performance; sociology; voice mail","7",""
"CHI","87","http://dx.doi.org/10.1145/29933.275652","The politics of human factors (panels)","0 ","5","13","161","design; management; theory","2","William Mosteller, IBM Corporation, Armonk, New York; Stephen J. Boies, Pacific Bell, San Ramon, California; Charles E. Grantham, Honeywell Corporation, Waltham, Massachusetts"
"CHI","87","http://dx.doi.org/10.1145/29933.275653","Psychology as a mother of invention","4 ","5","34","360","design; management; psychology; user/machine systems","3",""
"CHI","87","http://dx.doi.org/10.1145/29933.275654","The social dimensions of computerization","2 ","6","31","579","design; management; performance; theory","3",""
"CHI","87","http://dx.doi.org/10.1145/29933.275837","Summary of the CHI'87 doctoral consortium","0 ","4","10","158","design; management; theory; user/machine systems","2",""
