"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","03","http://dx.doi.org/10.1145/642611.642627","Information use of service technicians in difficult cases","4 ","11","39","781","design; ethnography; human factors; information filtering; search process; theory; theory and models","8","Yutaka Yamauchi, The Anderson School at UCLA, Los Angeles, CA; Jack Whalen, Palo Alto Research Center, Inc., Palo Alto, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642628","Books with voices: paper transcripts as a physical interface to oral histories","35 ","17","75","1,488","audio input/output; graphical user interfaces; input devices and strategies; interactive paper; reading; user-centered design; video retrieval","8","Scott R. Klemmer, University of California, Berkeley, CA; Jamey Graham, Ricoh Innovations, Menlo Park, CA; Gregory J. Wolff, Ricoh Innovations, Menlo Park, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642630","Shorthand writing on stylus keyboard","69 ","35","209","2,096","design; experimentation; human factors; human information processing; mobile; pervasive computing; text-entry","8","Shumin Zhai, IBM Research, Almaden Center, San Jose, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642631","High precision touch screen interaction","68 ","60","513","5,174","evaluation/methodology; input devices and strategies; performance","8","P&#228;r-Anders Albinsson, Swedish Defence Research Agency, Link&#246;ping, Sweden and Link&#246;ping University, Link&#246;ping, Sweden"
"CHI","03","http://dx.doi.org/10.1145/642611.642632","Metrics for text entry research: an evaluation of MSD and KSPC, and a new unified error metric","81 ","17","122","642","user/machine systems","8","R. William Soukoreff, York University, Toronto, Ontario, Canada"
"CHI","03","http://dx.doi.org/10.1145/642611.642634","Shiny happy people building trust?: photos on e-commerce websites and consumer trust","29 ","30","167","3,385","business; evaluation/methodology; human factors; marketing; screen design; trust; web-based services","8","Jens Riegelsberger, University College London/UCL, UK; M. Angela Sasse, University College London/UCL, UK"
"CHI","03","http://dx.doi.org/10.1145/642611.642635","Unpacking ""privacy"" for a networked world","199 ","48","415","4,771","access regulation; computer conferencing, teleconferencing, and videoconferencing; data monitoring; privacy; surveillance; time management","8","Leysia Palen, University of Colorado, Boulder, CO"
"CHI","03","http://dx.doi.org/10.1145/642611.642636","Usability and privacy: a study of Kazaa P2P file-sharing","42 ","18","140","3,746","evaluation/methodology; peer-to-peer networks","8","Nathaniel S. Good, University of California, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642638","Electronic voting system usability issues","21 ","17","137","4,430","direct recording electronic; evaluation/methodology; screen design","8","Benjamin B. Bederson, University of Maryland, College Park, MD; Bongshin Lee, University of Maryland, College Park, MD; Robert M. Sherman, University of Maryland, College Park, MD; Paul S. Herrnson, University of Maryland, College Park, MD"
"CHI","03","http://dx.doi.org/10.1145/642611.642639","Usability and biometric verification at the ATM interface","24 ","24","131","5,481","atms; iris verification; usability techniques","8",""
"CHI","03","http://dx.doi.org/10.1145/642611.642641","Can you see what i hear?: the design and evaluation of a peripheral sound display for the deaf","8 ","20","138","2,290","assistive technologies for persons with disabilities; audio input/output; deaf; evaluation/methodology; human factors; peripheral and ambient and notification displays; sound visualization","8","F. Wai-ling Ho-Ching, University of California at Berkeley, Berkeley, CA; Jennifer Mankoff, University of California at Berkeley, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642642","Heuristic evaluation of ambient displays","117 ","56","350","4,046","ambient displays; evaluation/methodology; heuristic evaluation; user interfaces","8","Jennifer Mankoff, UC, Berkeley, Berkeley, CA; Anind K. Dey, Intel Research, Berkeley, CA; Gary Hsieh, UC, Berkeley, Berkeley, CA; Julie Kientz, University of Toledo, Toledo, OH; Scott Lederer, UC, Berkeley, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642644","Human on-line response to target expansion","35 ","12","54","1,021","design; experimentation; human factors; input devices and strategies; theory and methods","8","Shumin Zhai, IBM Almaden Research Center, San Jose, CA; St&#233;phane Conversy, Universit&#233; Paris-Sud, Orsay, France"
"CHI","03","http://dx.doi.org/10.1145/642611.642645","An interface for creating and manipulating curves using a high degree-of-freedom curve input device","18 ","12","75","963","curve editing; high degree-of-freedom input; methodology and techniques","8","Tovi Grossman, University of Toronto, Canada; Ravin Balakrishnan, University of Toronto, Canada"
"CHI","03","http://dx.doi.org/10.1145/642611.642646","Refining Fitts' law models for bivariate pointing","47 ","20","117","1,459","design; experimentation; human factors; human performance; pointing; theory","8","Johnny Accot, IBM Almaden Research Center, San Jose, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642648","Fisheyes are good for large steering tasks","31 ","9","42","1,121","design; fisheye views; interaction styles; steering law; theory and methods","8","Carl Gutwin, University of Saskatchewan, Saskatoon, Saskatchewan, Canada"
"CHI","03","http://dx.doi.org/10.1145/642611.642649","Women go with the (optical) flow","27 ","14","54","1,491","artificial, augmented, and virtual realities; gender; human factors; navigation; performance; screen design; user study","7","Desney S. Tan, Carnegie Mellon University, Pittsburgh, PA; Mary Czerwinski, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642650","With similar visual angles, larger displays improve spatial performance","39 ","13","82","1,884","field of view; human factors; large display; presence; screen design; user-centered design","8","Desney S. Tan, Carnegie Mellon University, Pittsburgh, PA; Darren Gergle, Carnegie Mellon University, Pittsburgh, PA; Peter Scupelli, Carnegie Mellon University, Pittsburgh, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642652","Design-oriented human-computer interaction","58 ","54","736","8,110","design; design-orientation; human factors; prototyping; sketching; software process; theory","8",""
"CHI","03","http://dx.doi.org/10.1145/642611.642653","Ambiguity as a resource for design","185 ","57","756","4,068","ambiguity; human factors; interaction styles; theory and methods","8","William W. Gaver, The Royal College of Art, London, UK; Jacob Beaver, The Royal College of Art, London, UK"
"CHI","03","http://dx.doi.org/10.1145/642611.642654","Sense and sensibility: evaluation and interactive art","37 ","49","220","2,772","affective computing; evaluation; interactive art","8","Kristina H&#246;&#246;k, SICS/Swedish Insitute of Computer Science, Kista, Sweden; Phoebe Sengers, Cornell University, Ithaca, NY"
"CHI","03","http://dx.doi.org/10.1145/642611.642656","Cognitive strategies and eye movements for searching hierarchical computer displays","28 ","19","103","2,094","cognitive modeling; cognitive strategies; epic; eye movements; graphical user interfaces; human factors; screen design; theory and methods; visual search","8","Anthony J. Hornof, University of Oregon, Eugene, OR"
"CHI","03","http://dx.doi.org/10.1145/642611.642657","Predicting human interruptibility with sensors: a Wizard of Oz feasibility study","79 ","16","117","1,915","context-aware computing; learning; sensor-based interfaces; user interfaces","8","Scott Hudson, Carnegie Mellon University, Pittsburgh, PA; James Fogarty, Carnegie Mellon University, Pittsburgh, PA; Christopher Atkeson, Carnegie Mellon University, Pittsburgh, PA; Daniel Avrahami, Carnegie Mellon University, Pittsburgh, PA; Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, PA; Sara Kiesler, Carnegie Mellon University, Pittsburgh, PA; Johnny Lee, Carnegie Mellon University, Pittsburgh, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642658","Simple cognitive modeling in a complex cognitive architecture","22 ","12","71","1,957","act-r; cognitive modeling; evaluation/methodology; human factors; prototyping","8","Dario D. Salvucci, Drexel University, Philadelphia, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642660","Hardware companions?: what online AIBO discussion forums reveal about the human-robotic relationship","31 ","19","87","1,435","artificial, augmented, and virtual realities; companionship; human factors; human values; moral development; online discussion forums; robotic pets; software psychology; value sensitive design","8","Batya Friedman, University of Washington/UW, Seattle, WA; Peter H. Kahn, Jr., University of Washington/UW, Seattle, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642661","Media inequality in conversation: how people behave differently when interacting with computers and people","20 ","19","77","1,750","assertiveness; computer-mediated communication; design; discourse analysis; human factors; human information processing; interaction design; natural language; psychology; social responses to communication technologies; theory; theory and models; web-based interaction","8","Nicole Shechtman, SRI International, Menlo Park, CA and Stanford University, Stanford, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642662","Designing social presence of social actors in human computer interaction","24 ","29","149","1,831","computers are social actors; evaluation/methodology; human information processing; presence; social presence; user-centered design","8","Kwan Min Lee, University of Southern California, Los Angeles, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642664","The challenges of user-centered design and evaluation for infrastructure","26 ","14","105","2,858","design; domain-specific architectures; evaluation/methodology; human factors; user interfaces","8","W. Keith Edwards, Palo Alto Research Center, Palo Alto, CA; Victoria Bellotti, Palo Alto Research Center, Palo Alto, CA; Anind K. Dey, Intel Research Lab at Berkeley, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642665","Harnessing curiosity to increase correctness in end-user programming","23 ","17","99","925","assertions; debugging aids; elicitation methods; forms/3; human factors; interactive environments; surprise-explain-reward strategy; theory and methods","8","Aaron Wilson, Oregon State University, Corvallis, OR; Margaret Burnett, Oregon State University, Corvallis, OR; Laura Beckwith, Oregon State University, Corvallis, OR; Orion Granatir, Oregon State University, Corvallis, OR; Ledah Casburn, Oregon State University, Corvallis, OR; Curtis Cook, Oregon State University, Corvallis, OR; Mike Durham, Oregon State University, Corvallis, OR"
"CHI","03","http://dx.doi.org/10.1145/642611.642666","Are informal tools better?: comparing DEMAIS, pencil and paper, and authorware for early multimedia design","36 ","19","67","1,564","design; evaluation/methodology; prototyping; sketching; visual language","8","Brian P. Bailey, University of Illinois, Urbana, IL"
"CHI","03","http://dx.doi.org/10.1145/642611.642668","Pocket PiCoMap: a case study in designing and assessing a handheld concept mapping tool for learners","6 ","9","44","2,029","design; human factors","8","Kathleen Luchini, University of Michigan/UM, Ann Arbor, MI; Chris Quintana, University of Michigan/UM, Ann Arbor, MI"
"CHI","03","http://dx.doi.org/10.1145/642611.642669","Navigating in a mobile XHTML application","29 ","13","58","3,251","evaluation/methodology; human information processing; interaction styles; mobile phones; navigation; style guides; wap; xhtml mobile profile","8","Anne Kaikkonen, Nokia Research Center, Nokia Group, Finland"
"CHI","03","http://dx.doi.org/10.1145/642611.642670","Mobile computing in the retail arena","36 ","30","104","3,375","evaluation/methodology; mobile interfaces; prototyping; situated computing; user interfaces; wireless communication","8","Erica Newcomb, Georgia Institute of Technology, Atlanta, GA; Toni Pashley, Georgia Institute of Technology, Atlanta, GA"
"CHI","03","http://dx.doi.org/10.1145/642611.642672","Taking email to task: the design and evaluation of a task management centered email tool","112 ","41","203","3,588","design; ethnography; evaluation/methodology; human factors; human information processing; time management","8","Victoria Bellotti, Palo Alto Research Center, Palo Alto, CA; Nicolas Ducheneaut, Palo Alto Research Center, Palo Alto, CA; Mark Howard, Palo Alto Research Center, Palo Alto, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642673","UMEA: translating interaction histories into project contexts","75 ","17","127","1,842","activity theory; evaluation/methodology; human factors; interaction histories; theory and methods","8",""
"CHI","03","http://dx.doi.org/10.1145/642611.642674","Understanding sequence and reply relationships within email conversations: a mixed-model visualization","30 ","17","98","1,770","asynchronous interaction; electronic mail; experimentation; human factors; screen design","8","Gina Danielle Venolia, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642676","Using pixel rewrites for shape-rich interaction","1 ","10","31","551","algorithms; curve, surface, solid, and object representations; geometric algorithms, languages, and systems; graphical rewrites; interaction techniques; line and curve generation; shape analysis; theory","8","George W. Furnas, University of Michigan, Ann Arbor, MI"
"CHI","03","http://dx.doi.org/10.1145/642611.642677","The kinedit system: affective messages using dynamic texts","13 ","15","77","1,154","animations; editing tools; human factors; screen design","8","Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, PA; Johnny Lee, Carnegie Mellon University, Pittsburgh, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642678","Reflowing digital ink annotations","19 ","10","71","1,582","algorithms; annotation system design; design; documents; graphical user interfaces; human factors; human information processing; interactive systems; software psychology; structural","9","David Bargeron, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642680","Strategy hubs: next-generation domain portals with search procedures","10 ","13","40","979","healthcare; strategy hub","8","Suresh K. Bhavnani, University of Michigan, Ann Arbor, MI; Bichakjian K. Christopher, University of Michigan, Ann Arbor, MI; Timothy M. Johnson, University of Michigan, Ann Arbor, MI; Roderick J. Little, University of Michigan, Ann Arbor, MI; Frederick A. Peck, University of Michigan, Ann Arbor, MI; Jennifer L. Schwartz, University of Michigan, Ann Arbor, MI"
"CHI","03","http://dx.doi.org/10.1145/642611.642681","Faceted metadata for image search and browsing","251 ","48","333","4,451","design; human factors; image search interfaces; user interfaces","8","Ka-Ping Yee, University of California, Berkeley, Berkeley, CA; Kirsten Swearingen, University of California, Berkeley, Berkeley, CA; Kevin Li, University of California, Berkeley, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642682","How do people manage their digital photographs?","147 ","30","190","3,850","annotation; content-based image retrieval; digital photography; experimentation; image browsing; personal photography","8","Kerry Rodden, University of Cambridge, Cambridge, UK"
"CHI","03","http://dx.doi.org/10.1145/642611.642684","Things happening in the brain while humans learn to use new tools","3 ","13","60","1,582","brain science; fmri; internal model; meuroscience; non-invasive neuroimaging; physiology; tools; virtual reality","8","Yoshifumi Kitamura, Osaka University, Osaka, Japan; Yoshihisa Yamaguchi, Osaka University, Osaka, Japan; Imamizu Hiroshi, ATR, Kyoto, Japan; Fumio Kishino, Osaka University, Osaka, Japan"
"CHI","03","http://dx.doi.org/10.1145/642611.642686","The mad hatter's cocktail party: a social mobile audio space supporting multiple simultaneous conversations","24 ","16","55","1,125","audio space; conversation analysis; experimentation; human factors","8","Paul M. Aoki, Palo Alto Research Center, Palo Alto, CA; Matthew Romaine, Stanford University, Stanford, CA; Margaret H. Szymanski, Palo Alto Research Center, Palo Alto, CA; James D. Thornton, Palo Alto Research Center, Palo Alto, CA; Daniel Wilson, Carnegie Mellon University, Pittsburgh, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642687","Mobile phones for the next generation: device designs for teenagers","25 ","17","127","4,816","3g; ethnography; graphical user interfaces; mms; multimedia messaging; sociology; theory and methods","8","Sara Berg, Ume&#229; University"
"CHI","03","http://dx.doi.org/10.1145/642611.642688","Wan2tlk?: everyday text messaging","44 ","73","365","6,457","human factors; human information processing","8",""
"CHI","03","http://dx.doi.org/10.1145/642611.642690","A design tool for camera-based interaction","23 ","11","54","1,405","algorithms; color; human factors; interaction; machine learning; perceptive user interfaces; theory and methods","8","Jerry Fails, Brighm Young University/BYU, Provo, UT"
"CHI","03","http://dx.doi.org/10.1145/642611.642691","Videography for telepresentations","12 ","9","40","740","communications applications; general; office automation","8","Yong Rui, Microsoft Research, Redmond, WA; Anoop Gupta, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642692","A low-latency lip-synchronized videoconferencing system","4 ","9","46","988","algorithms; design; human factors; lip synchronization; videoconferencing","7",""
"CHI","03","http://dx.doi.org/10.1145/642611.642694","Multimodal 'eyes-free' interaction techniques for wearable devices","63 ","29","228","2,294","audio input/output; design; gestural interaction; input devices and strategies","8","Stephen Brewster, University of Glasgow, U.K.; Joanna Lumsden, National Research Council of Canada, Fredericton, New Brunswick, Canada; Marek Bell, University of Glasgow, U.K.; Malcolm Hall, University of Glasgow, U.K."
"CHI","03","http://dx.doi.org/10.1145/642611.642695","Halo: a technique for visualizing off-screen objects","115 ","32","200","2,095","design; experimentation; halo; interaction styles; navigation; peripheral awareness indicators; visualization","8","Patrick Baudisch, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642697","The bull's-eye: a framework for web application user interface design guidelines","7 ","22","150","5,836","corporate style guides; enterprise style guides; user interface guidelines; web applications","8","Betsy Beier, Oracle Corporation, Redwood Shores, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642698","Repairing usability problems identified by the cognitive walkthrough for the web","13 ","25","119","3,694","architectures; design; experimentation; human factors; human information processing; latent semantic analysis; navigation; theory; theory and methods; user issues; verification","8","Marilyn Hughes Blackmon, University of Colorado at Boulder, Boulder, CO; Muneo Kitajima, National Institute of Advanced Industrial Science and Technology (AIST), Higashi, Tsukuba, Ibaraki, Japan"
"CHI","03","http://dx.doi.org/10.1145/642611.642699","The bloodhound project: automating discovery of web usability issues using the InfoScent&#960; simulator","37 ","10","49","1,904","algorithms; design; experimentation; information foraging; measurement; performance evaluation; theory and methods; user interfaces; user simulation; web-based interaction","8","Ed H. Chi, Palo Alto Research Center, Palo Alto, CA; Adam Rosien, Palo Alto Research Center, Palo Alto, CA; Gesara Supattanasiri, Palo Alto Research Center, Palo Alto, CA; Amanda Williams, Palo Alto Research Center, Palo Alto, CA; Christiaan Royer, Palo Alto Research Center, Palo Alto, CA; Celia Chow, Palo Alto Research Center, Palo Alto, CA; Erica Robles, Palo Alto Research Center, Palo Alto, CA; Brinda Dalal, Palo Alto Research Center, Palo Alto, CA; Julie Chen, Palo Alto Research Center, Palo Alto, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642701","Effects of head-mounted and scene-oriented video systems on remote collaboration on physical tasks","30 ","15","94","1,120","collaborative computing; design; experimentation; human factors; theory; video-conferencing","8","Susan R. Fussell, Carnegie Mellon University, Pittsburgh, PA; Leslie D. Setlock, Carnegie Mellon University, Pittsburgh, PA"
"CHI","03","http://dx.doi.org/10.1145/642611.642702","GAZE-2: conveying eye contact in group video conferencing using eye-controlled camera direction","37 ","16","114","1,773","attentive user interfaces; evaluation/methodology; eye tracking; multiparty video conferencing","8","Roel Vertegaal, Queen's University, Kingston, Canada; Ivo Weevers, Queen's University, Kingston, Canada; Changuk Sohn, Queen's University, Kingston, Canada"
"CHI","03","http://dx.doi.org/10.1145/642611.642703","The impact of avatar realism and eye gaze control on perceived quality of communication in a shared immersive virtual environment","44 ","20","186","2,277","animation; artificial, augmented, and virtual realities; behavioral realism; copresence; experimentation; human factors; photo-realism; virtual reality","8","Maia Garau, University College London, United Kingdom; Mel Slater, University College London, United Kingdom; Vinoba Vinayagamoorthy, University College London, United Kingdom; Andrea Brogni, University College London, United Kingdom; Anthony Steed, University College London, United Kingdom"
"CHI","03","http://dx.doi.org/10.1145/642611.642705","iStuff: a physical user interface toolkit for ubiquitous computing environments","62 ","11","152","2,390","asynchronous interaction; auditory feedback; collaborative computing; development tools; haptic i/o; human factors; input and interaction technologies; interaction styles; modules and interfaces; prototyping; synchronous interaction; theory and methods; user interface toolkits; voice; wireless devices","8","Rafael Ballagas, Stanford University, Stanford, CA; Meredith Ringel, Stanford University, Stanford, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642706","XWand: UI for intelligent spaces","49 ","12","101","1,371","accelerometer; bayesian networks; computer vision; gesture recognition; input devices and strategies; interactive systems; multimodal interfaces; sensing; voice","8","Andrew Wilson, Microsoft Research, Redmond, WA"
"CHI","03","http://dx.doi.org/10.1145/642611.642707","Two worlds apart: bridging the gap between physical and virtual media for distributed design collaboration","15 ","13","85","1,497","collaborative computing; computer-supported cooperative work; distributed awareness; input devices and strategies; remote interaction; tangible user interfaces","8","Katherine M. Everitt, University of California, Berkeley, CA; Scott R. Klemmer, University of California, Berkeley, CA; Robert Lee, University of California, Berkeley, CA"
"CHI","03","http://dx.doi.org/10.1145/642611.642709","Exertion interfaces: sports over a distance for social bonding and fun","92 ","46","252","2,285","asynchronous interaction; computer mediated communication; design; exertion interface; funology; human factors; measurement; social bonding; sports; theory; theory and models","8","Florian Mueller, Media Lab Europe, Dublin, Ireland and MIT Media Lab, Cambridge, MA; Stefan Agamanolis, Media Lab Europe, Dublin, Ireland"
"CHI","03","http://dx.doi.org/10.1145/642611.642710","Where on-line meets on the streets: experiences with mobile mixed reality games","82 ","17","125","2,331","artificial, augmented, and virtual realities; user interfaces","8","Martin Flintham, University of Nottingham, UK; Steve Benford, University of Nottingham, UK; Rob Anastasi, University of Nottingham, UK; Terry Hemmings, University of Nottingham, UK; Andy Crabtree, University of Nottingham, UK"
"CHI","03","http://dx.doi.org/10.1145/642611.642711","Lessons from the lighthouse: collaboration in a shared mixed reality system","55 ","17","106","1,521","context-awareness; human information processing; mixed reality; user interfaces; www","8","Barry Brown, University of Glasgow, Glasgow, UK; Ian MacColl, University of Glasgow, Glasgow, UK; Matthew Chalmers, University of Glasgow, Glasgow, UK; Areti Galani, University of Glasgow, Glasgow, UK; Cliff Randell, University of Bristol, Bristol, UK"
"CHI","03","http://dx.doi.org/10.1145/642611.642713","Is seeing believing?: how recommender system interfaces affect users' opinions","71 ","29","224","2,863","collaborative filtering; design; evaluation/methodology; human factors; information filtering; recommender systems","8","Dan Cosley, University of Minnesota, Minnesota, MN; Shyong K. Lam, University of Minnesota, Minnesota, MN; Istvan Albert, University of Minnesota, Minnesota, MN; Joseph A. Konstan, University of Minnesota, Minnesota, MN"
"CHI","03","http://dx.doi.org/10.1145/642611.642714","Recommending collaboration with social networks: a comparative evaluation","44 ","20","194","4,519","collaborative computing; design; evaluation/methodology; expertise locating; information seeking; recommender systems","8",""
